negation,formalization
"['ganjar', 'pranowo', 'tekan', 'konsep', 'negara', 'hukum', 'substansial', 'yang', 'jamin', 'sejahtera', 'umum', 'sedang', 'negara', 'hukum', 'asing', 'yang', 'muka', 'oleh', 'anies', 'baswedan', 'yang', 'jamin', 'konstitusional', 'nicky', 'fahrizal']","['ganjar', 'pranowo', 'tekan', 'konsep', 'negara', 'hukum', 'substansial', 'yang', 'jamin', 'sejahtera', 'umum', 'sedang', 'negara', 'hukum', 'asing', 'yang', 'muka', 'oleh', 'anies', 'baswedan', 'yang', 'jamin', 'konstitusional', 'nicky', 'fahrizal']"
"['benar', 'anies', 'milik', 'gagas', 'yg', 'jelas', 'jelas', 'mbulet', 'dan', 'tidak_sesuai', 'data', 'tapi', 'visi', 'ubah', 'original', 'visi', 'prabowo', 'jelas', 'kopas', 'program', 'jokowi', 'visi', 'ganjar', 'sangat', 'janji', 'cepat', 'program', 'jokowi', 'utk', 'indonesia', 'emas', 'hanya', 'dukung', 'tidak_jalan', 'dgn', 'jokowi']","['benar', 'anies', 'milik', 'gagas', 'yang', 'jelas', 'jelas', 'mbulet', 'dan', 'tidak_sesuai', 'data', 'tapi', 'visi', 'ubah', 'original', 'visi', 'prabowo', 'jelas', 'kopas', 'program', 'jokowi', 'visi', 'ganjar', 'sangat', 'janji', 'cepat', 'program', 'jokowi', 'untuk', 'indonesia', 'emas', 'hanya', 'dukung', 'tidak_jalan', 'dengan', 'jokowi']"
"['chaves', 'pak', 'anies', 'udh', 'blg', 'pak', 'prabowo', 'bilang', 'sendiri', 'klo', 'oposisi', 'gk', 'bisa', 'bisnis', 'jdi', 'tolong', 'jgn', 'bawa', 'alas', 'rekonsiliasi', 'krna', 'negara', 'kita', 'gk', 'lgi', 'perang', 'hahahhaa', 'bisnis', 'cuy', 'bisnis']","['chaves', 'pak', 'anies', 'sudah', 'bilang', 'pak', 'prabowo', 'bilang', 'sendiri', 'kalau', 'oposisi', 'gk', 'bisa', 'bisnis', 'jadi', 'tolong', 'jangan', 'bawa', 'alas', 'rekonsiliasi', 'karena', 'negara', 'kita', 'gk', 'lagi', 'perang', 'hahahhaa', 'bisnis', 'cuy', 'bisnis']"
"['tahun', 'lagi', 'ganti', 'presiden', 'amin', 'presiden', 'anies', 'wakil', 'cak', 'imin', 'amin', 'maju', 'negara', 'bahagia', 'rakyat', 'nomor', 'pilih', 'kita', 'semua', 'amin']","['tahun', 'lagi', 'ganti', 'presiden', 'aamiin', 'presiden', 'anies', 'wakil', 'cak', 'imin', 'aamiin', 'maju', 'negara', 'bahagia', 'rakyat', 'nomor', 'pilih', 'kita', 'semua', 'aamiin']"
"['ekowboy', 'mas', 'anies', 'sih', 'nyerang', 'ya', 'tendensius', 'juara', 'retorika', 'timur', 'enggak', 'dia', 'arab']","['ekowboy', 'mas', 'anies', 'sih', 'serang', 'iya', 'tendensius', 'juara', 'retorika', 'timur', 'tidak', 'dia', 'arab']"
"['link', 'gacor', 'hari', 'ini', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'first', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']","['link', 'gacor', 'hari', 'ini', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'pertama', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']"
"['si', 'kakek', 'olympus', 'ledak', 'di', 'eyangslot', 'wd', 'juta', 'gaco', 'olivia', 'daesang', 'jungkook', 'is', 'coming', 'ginting', 'bangtan', 'debut', 'adidas', 'gempa', 'anies', 'uncrush', 'bts', 'is', 'coming']","['si', 'kakek', 'olympus', 'ledak', 'di', 'eyangslot', 'wd', 'juta', 'gaco', 'olivia', 'daesang', 'jungkook', 'is', 'coming', 'ginting', 'bangtan', 'debut', 'adidas', 'gempa', 'anies', 'uncrush', 'bts', 'is', 'coming']"
"['hasbil', 'lbs', 'aniesbaswedan', 'ya', 'anies', 'mah', 'emg', 'gabakalan', 'menang', 'bang', 'gw', 'jg', 'berani', 'taruh']","['hasbil', 'lbs', 'aniesbaswedan', 'iya', 'anies', 'mah', 'emg', 'gabakalan', 'menang', 'bang', 'saya', 'juga', 'berani', 'taruh']"
"['sobat', 'anies', 'partaisocmed', 'nama', 'aja', 'tum', 'ketua', 'tantrum', 'jadi', 'ya', 'dukung', 'yg', 'suka', 'tantrum', 'juga']","['sobat', 'anies', 'partaisocmed', 'nama', 'saja', 'tum', 'ketua', 'tantrum', 'jadi', 'iya', 'dukung', 'yang', 'suka', 'tantrum', 'juga']"
"['grassroot', 'nya', 'anies', 'ya', 'ini', 'lah', 'yg', 'paling', 'make', 'sense']","['grassroot', 'nya', 'anies', 'iya', 'ini', 'lah', 'yang', 'paling', 'make', 'sense']"
"['herculep', 'org', 'tres', 'gagal', 'cerna', 'papar', 'dan', 'segala', 'bentuk', 'narasi', 'ilmiyahnya', 'capres', 'cerdas', 'di', 'kampung', 'saya', 'kakek', 'umur', 'tahun', 'tidak_kenal', 'gedget', 'ketika', 'nonton', 'debat', 'langsung', 'bilang', 'pak', 'anies', 'memang', 'pintar', 'arti', 'kakek', 'kerja', 'hari', 'kebun', 'lebih', 'pintar', 'dari', 'yg', 'naik', 'mobil']","['herculep', 'orang', 'tres', 'gagal', 'cerna', 'papar', 'dan', 'segala', 'bentuk', 'narasi', 'ilmiyahnya', 'capres', 'cerdas', 'di', 'kampung', 'saya', 'kakek', 'umur', 'tahun', 'tidak_kenal', 'gedget', 'ketika', 'nonton', 'debat', 'langsung', 'bilang', 'pak', 'anies', 'memang', 'pintar', 'arti', 'kakek', 'kerja', 'hari', 'kebun', 'lebih', 'pintar', 'dari', 'yang', 'naik', 'mobil']"
"['saya', 'mau', 'kisah', 'tentang', 'bagaimana', 'nama', 'anies', 'baswedan', 'muncul', 'di', 'partai', 'nasdem', 'untuk', 'jadi', 'calon', 'presiden', 'supaya', 'singkat', 'kisah', 'mulai', 'dari', 'mei', 'saat', 'ketua', 'umum', 'nasdem', 'surya', 'paloh', 'undang', 'gubernur', 'jakarta', 'anies', 'baswedan', 'ke', 'pulau', 'tempat', 'surya', 'paloh', 'rehat', 'utas']","['saya', 'mau', 'kisah', 'tentang', 'bagaimana', 'nama', 'anies', 'baswedan', 'muncul', 'di', 'partai', 'nasdem', 'untuk', 'jadi', 'calon', 'presiden', 'supaya', 'singkat', 'kisah', 'mulai', 'dari', 'mei', 'saat', 'ketua', 'umum', 'nasdem', 'surya', 'paloh', 'undang', 'gubernur', 'jakarta', 'anies', 'baswedan', 'ke', 'pulau', 'tempat', 'surya', 'paloh', 'rehat', 'utas']"
"['memelord', 'awokwokwok', 'sangat', 'beda', 'dengan', 'realita', 'prabowo', 'emosional', 'baru', 'di', 'tnyak', 'sma', 'anies', 'kyak', 'mana', 'mau', 'mimpin', 'negara', 'klo', 'bgtu']","['memelord', 'awokwokwok', 'sangat', 'beda', 'dengan', 'realita', 'prabowo', 'emosional', 'baru', 'di', 'tnyak', 'sama', 'anies', 'kyak', 'mana', 'mau', 'mimpin', 'negara', 'kalau', 'bgtu']"
"['survei', 'ipsos', 'nov', 'prabowo', 'gibran', 'lonjak', '', 'ganjar', 'mahfud', 'turun', '', '', 'amp', 'anies', 'muhaimin', 'turun', '', 'banding', 'survei', 'okto', 'ab', 'mi', '', '', 'gt', '', 'gp', 'mmd', '', '', 'gt', '', 'ps', 'grr', '', '', 'gt', '', 'undecided', '', '', 'gt', '']","['survei', 'ipsos', 'nov', 'prabowo', 'gibran', 'lonjak', '', 'ganjar', 'mahfud', 'turun', '', '', 'amp', 'anies', 'muhaimin', 'turun', '', 'banding', 'survei', 'okto', 'ab', 'mi', '', '', 'begitu', '', 'gp', 'mmd', '', '', 'begitu', '', 'ps', 'grr', '', '', 'begitu', '', 'undecided', '', '', 'begitu', '']"
"['abu', 'waras', 'bapak', 'aja', 'di', 'jelassin', 'logika', 'yg', 'paling', 'sederhana', 'aja', 'ma', 'pak', 'anies', 'susah', 'nangkep', 'palagi', 'tim', 'hore']","['abu', 'waras', 'bapak', 'saja', 'di', 'jelassin', 'logika', 'yang', 'paling', 'sederhana', 'saja', 'ma', 'pak', 'anies', 'susah', 'nangkep', 'palagi', 'tim', 'hore']"
"['uyokback', 'dukung', 'sih', 'sbnrnya', 'tidak_masalah', 'bang', 'yg', 'masalah', 'itu', 'pakta', 'integritas', 'serta', 'isi', 'kalo', 'hrs', 'dan', 'ikut', 'dukung', 'anies', 'tanpa', 'terang', 'an', 'keluar', 'pakta', 'integritas', 'cara', 'tulis', 'gw', 'yakin', 'kalo', 'ribut', 'tidak_akan', 'besar', 'sekarang']","['uyokback', 'dukung', 'sih', 'sbnrnya', 'tidak_masalah', 'bang', 'yang', 'masalah', 'itu', 'pakta', 'integritas', 'serta', 'isi', 'kalau', 'harus', 'dan', 'ikut', 'dukung', 'anies', 'tanpa', 'terang', 'an', 'keluar', 'pakta', 'integritas', 'cara', 'tulis', 'saya', 'yakin', 'kalau', 'ribut', 'tidak_akan', 'besar', 'sekarang']"
"['telah', 'pak', 'anies', 'jabat', 'apakah', 'masih', 'ada', 'persekusi', 'seperti', 'itu', 'kalo', 'ada', 'dan', 'biar', 'anda', 'hak', 'cemas', 'tp', 'jika', 'tidak_kita', 'perlu', 'cegah', 'orang', 'yang', 'punya', 'penting', 'bisnis', 'untuk', 'kuasa']","['telah', 'pak', 'anies', 'jabat', 'apakah', 'masih', 'ada', 'persekusi', 'seperti', 'itu', 'kalau', 'ada', 'dan', 'biar', 'anda', 'hak', 'cemas', 'tapi', 'jika', 'tidak_kita', 'perlu', 'cegah', 'orang', 'yang', 'punya', 'penting', 'bisnis', 'untuk', 'kuasa']"
"['omygbaik', 'wellysusan', 'karimnas', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'nanti', 'fpi', 'pp', 'jadi', 'polisi', 'syariah', 'langsung', 'di', 'bawah', 'ym', 'anies', 'top']","['omygbaik', 'wellysusan', 'karimnas', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'nanti', 'fpi', 'pulang pergi', 'jadi', 'polisi', 'syariah', 'langsung', 'di', 'bawah', 'ym', 'anies', 'top']"
"['anies', 'si', 'capres', 'tipu', 'tebar', 'janji', 'angin', 'sorgawi', 'tidak_layak', 'jadi', 'presiden', 'gaco', 'pagi', 'olivia', 'surabaya', 'pilih', 'baik', 'gpt', 'adidas', 'gempa']","['anies', 'si', 'capres', 'tipu', 'tebar', 'janji', 'angin', 'sorgawi', 'tidak_layak', 'jadi', 'presiden', 'gaco', 'pagi', 'olivia', 'surabaya', 'pilih', 'baik', 'gpt', 'adidas', 'gempa']"
"['hipohan', 'prabowo', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'tidak_mudah', 'paham', 'sama', 'orang', 'yang', 'kurang', 'gizi', 'sama', 'lulus', 'sd', 'kaya', 'dukung', 'nya', 'prabowo', 'cocok', 'itu', 'kasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']","['hipohan', 'prabowo', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'tidak_mudah', 'paham', 'sama', 'orang', 'yang', 'kurang', 'gizi', 'sama', 'lulus', 'sd', 'kaya', 'dukung', 'nya', 'prabowo', 'cocok', 'itu', 'kasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']"
"['catat', 'ali', 'masinton', 'di', 'wonogiri', 'baliho', 'pragib', 'juga', 'rusak', 'kok', 'banyak', 'tapi', 'tidak_semua', 'laku', 'pasti', 'tidak_dukung', 'anies']","['catat', 'ali', 'masinton', 'di', 'wonogiri', 'baliho', 'pragib', 'juga', 'rusak', 'kok', 'banyak', 'tapi', 'tidak_semua', 'laku', 'pasti', 'tidak_dukung', 'anies']"
"['mardigu', 'anies', 'adalah', 'didik', 'hanya', 'orang', 'bodoh', 'kerdil', 'dan', 'hina', 'yg', 'tidak_erti', 'atau', 'susah', 'erti', 'apa', 'yg', 'jelas', 'anies', 'bahkan', 'ada', 'yg', 'benci', 'dan', 'fitnah', 'hanya', 'karena', 'dia', 'cerdas', 'sesimple', 'itu', 'sih', 'hanya', 'jawab', 'apa', 'ada', 'jgn', 'baperan']","['mardigu', 'anies', 'adalah', 'didik', 'hanya', 'orang', 'bodoh', 'kerdil', 'dan', 'hina', 'yang', 'tidak_erti', 'atau', 'susah', 'erti', 'apa', 'yang', 'jelas', 'anies', 'bahkan', 'ada', 'yang', 'benci', 'dan', 'fitnah', 'hanya', 'karena', 'dia', 'cerdas', 'sesimple', 'itu', 'sih', 'hanya', 'jawab', 'apa', 'ada', 'jangan', 'baperan']"
"['guttebening', 'arsipaja', 'kami', 'tidak_mungkin', 'pilih', 'grup', 'wa', 'emak', 'aja', 'masih', 'pada', 'benci', 'sama', 'dia', 'yg', 'bikin', 'trauma', 'itu', 'dukung', 'anies', 'yg', 'di', 'pilkada', 'akhir', 'ria', 'ganyang', 'ahok', 'penggal', 'leher', 'sangat', 'bikin', 'tidak_tenang', 'makanya', 'saya', 'milih', 'golput', 'tidak_rela', 'dukung', 'siapa']","['guttebening', 'arsipaja', 'kami', 'tidak_mungkin', 'pilih', 'grup', 'whatsapp', 'emak', 'saja', 'masih', 'pada', 'benci', 'sama', 'dia', 'yang', 'bikin', 'trauma', 'itu', 'dukung', 'anies', 'yang', 'di', 'pemilihan kepala daerah', 'akhir', 'ria', 'ganyang', 'ahok', 'penggal', 'leher', 'sangat', 'bikin', 'tidak_tenang', 'makanya', 'saya', 'milih', 'golongan putih', 'tidak_rela', 'dukung', 'siapa']"
"['antonrz', 'andre', 'rosiade', 'betul', 'bos', 'krn', 'habis', 'nonton', 'sisi', 'yg', 'buat', 'sy', 'jd', 'gregetan', '', 'amp', 'tidak_bs', 'tahan', 'lg', 'utk', 'sampai', 'benar', 'mrk', 'jd', 'spt', 'itu', 'efek', 'dr', 'capresnya', 'yg', 'rasa', 'malu', 'padahal', 'awal', 'capres', 'mrk', 'yg', 'malu', 'anies', 'lbh', 'dulu', 'pantas', 'dlm', 'debat', 'capres', 'spt', 'itu', 'olah', 'yg', 'palin', 'benar']","['antonrz', 'andre', 'rosiade', 'betul', 'bos', 'karena', 'habis', 'nonton', 'sisi', 'yang', 'buat', 'saya', 'jadi', 'gregetan', '', 'amp', 'tidak_bisa', 'tahan', 'lagi', 'untuk', 'sampai', 'benar', 'mrk', 'jadi', 'seperti', 'itu', 'efek', 'dari', 'capresnya', 'yang', 'rasa', 'malu', 'padahal', 'awal', 'capres', 'mrk', 'yang', 'malu', 'anies', 'lebih', 'dulu', 'pantas', 'dlm', 'debat', 'capres', 'seperti', 'itu', 'olah', 'yang', 'palin', 'benar']"
"['ainunnajib', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'tidak_mudah', 'paham', 'sama', 'orang', 'yang', 'kurang', 'gizi', 'sama', 'lulus', 'sd', 'kaya', 'dukung', 'nya', 'prabowo', 'cocok', 'itu', 'kasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']","['ainunnajib', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'tidak_mudah', 'paham', 'sama', 'orang', 'yang', 'kurang', 'gizi', 'sama', 'lulus', 'sd', 'kaya', 'dukung', 'nya', 'prabowo', 'cocok', 'itu', 'kasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']"
"['malejkt', 'ekowboy', 'subhanallah', 'pak', 'anies', 'mantap']","['malejkt', 'ekowboy', 'subhanallah', 'pak', 'anies', 'mantap']"
"['corruption', 'watch', 'tekan', 'bahwa', 'anies', 'baswedan', 'adalah', 'pimpin', 'yang', 'dapat', 'hadir', 'ubah', 'positif', 'lalu', 'bijak', 'bijak', 'bas', 'sejahtera', 'adisuryaef']","['corruption', 'watch', 'tekan', 'bahwa', 'anies', 'baswedan', 'adalah', 'pimpin', 'yang', 'dapat', 'hadir', 'ubah', 'positif', 'lalu', 'bijak', 'bijak', 'bas', 'sejahtera', 'adisuryaef']"
"['sobat', 'anies', 'partaisocmed', 'yang', 'ngomong', 'edit', 'arti', 'tidak_nonton', 'debat', 'tsb']","['sobat', 'anies', 'partaisocmed', 'yang', 'bicara', 'edit', 'arti', 'tidak_nonton', 'debat', 'tsb']"
"['ndrewstjan', 'anies', 'pernah', 'bilang', 'sama', 'rakyat', 'indonesia', 'buat', 'apa', 'musuh', 'lama', 'bisa', 'ajak', 'komunikasi', 'ajak', 'diskus', 'kenapa', 'harus', 'jadi', 'musuh', 'anies', 'rangkul', 'siapa', 'masuk', 'hrs', 'dan', 'gw', 'tidak_pernah', 'lihat', 'hrs', 'dikte', 'anies', 'walaupun', 'beliau', 'dukung', 'anies', 'ketika', 'pilgub', 'dki']","['ndrewstjan', 'anies', 'pernah', 'bilang', 'sama', 'rakyat', 'indonesia', 'buat', 'apa', 'musuh', 'lama', 'bisa', 'ajak', 'komunikasi', 'ajak', 'diskus', 'kenapa', 'harus', 'jadi', 'musuh', 'anies', 'rangkul', 'siapa', 'masuk', 'harus', 'dan', 'saya', 'tidak_pernah', 'lihat', 'harus', 'dikte', 'anies', 'walaupun', 'beliau', 'dukung', 'anies', 'ketika', 'pilgub', 'dki']"
"['jindogcondom', 'balik', 'nama', 'gerindra', 'jd', 'naik', 'krn', 'anies', 'jd', 'gubernur', 'dki', 'kl', 'anies', 'gamau', 'terima', 'tawar', 'prabowo', 'buat', 'usung', 'partai', 'kyaknya', 'udh', 'nyungsep', 'itu', 'partai', 'korup']","['jindogcondom', 'balik', 'nama', 'gerindra', 'jadi', 'naik', 'karena', 'anies', 'jadi', 'gubernur', 'dki', 'kalau', 'anies', 'gamau', 'terima', 'tawar', 'prabowo', 'buat', 'usung', 'partai', 'kyaknya', 'sudah', 'nyungsep', 'itu', 'partai', 'korupsi']"
"['pasti', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'aman', 'kunjung', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'lelang', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']","['pasti', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'aman', 'kunjung', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'lelang', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']"
"['utk', 'kawan', 'ku', 'yg', 'skrg', 'lg', 'ngebantu', 'anies', 'prabowo', 'atau', 'ganjar', 'dlm', 'kapasitas', 'apa', 'pun', 'stand', 'fast', '', 'amp', 'hold', 'your', 'ground', 'jgn', 'mundur', 'krn', 'borok', 'ny', 'capres', 'cawapres', 'lo', 'pd', 'lg', 'lik', 'namany', 'manusia', 'pasti', 'ad', 'salahny', 'people', 'are', 'dirty', 'ideas', 'are', 'pure', 'so', 'fight', 'for', 'their', 'ideas', 'instead']","['untuk', 'kawan', 'ku', 'yang', 'sekarang', 'lagi', 'bantu', 'anies', 'prabowo', 'atau', 'ganjar', 'dlm', 'kapasitas', 'apa', 'pun', 'stand', 'cepat', '', 'amp', 'hold', 'your', 'ground', 'jangan', 'mundur', 'karena', 'borok', 'ny', 'capres', 'cawapres', 'kamu', 'pada', 'lagi', 'lik', 'namany', 'manusia', 'pasti', 'ada', 'salahny', 'people', 'are', 'dirty', 'ideas', 'are', 'pure', 'so', 'fight', 'for', 'their', 'ideas', 'instead']"
"['sya', 'jga', 'dukung', 'pak', 'anies', 'tapi', 'tidak_perlu', 'lah', 'pake', 'kata', 'ijtima', 'ulama', 'ulama', 'yg', 'dukung', 'paslon', 'lain', 'jga', 'banyak']","['sya', 'juga', 'dukung', 'pak', 'anies', 'tapi', 'tidak_perlu', 'lah', 'pakai', 'kata', 'ijtima', 'ulama', 'ulama', 'yang', 'dukung', 'paslon', 'lain', 'juga', 'banyak']"
"['hasbil', 'lbs', 'ini', 'beda', 'orang', 'cerdas', 'pintar', 'dan', 'punya', 'wawas', 'bangsa', 'ygluas', 'baik', 'dlm', 'dan', 'luar', 'negeri', 'pasti', 'banyak', 'lirik', 'partai', 'unyuk', 'usung', 'dan', 'tidak_lupa', 'kakek', 'pak', 'anies', 'pahlawan', 'nasional', 'lo']","['hasbil', 'lbs', 'ini', 'beda', 'orang', 'cerdas', 'pintar', 'dan', 'punya', 'wawas', 'bangsa', 'ygluas', 'baik', 'dlm', 'dan', 'luar', 'negeri', 'pasti', 'banyak', 'lirik', 'partai', 'unyuk', 'usung', 'dan', 'tidak_lupa', 'kakek', 'pak', 'anies', 'pahlawan', 'nasional', 'kamu']"
"['pksejahtera', 'kritik', 'jago', 'ngomong', 'ini', 'betul', 'juga', 'bagus', 'buat', 'pak', 'anies', 'agar', 'jika', 'pilih', 'nanti', 'jadi', 'presiden', 'ri', 'bisa', 'jadi', 'ingat', 'agar', 'bisa', 'wujud', 'semua', 'janji', 'kampanye', 'dalam', 'wujud', 'adil', 'untuk', 'semua']","['pksejahtera', 'kritik', 'jago', 'bicara', 'ini', 'betul', 'juga', 'bagus', 'buat', 'pak', 'anies', 'agar', 'jika', 'pilih', 'nanti', 'jadi', 'presiden', 'ri', 'bisa', 'jadi', 'ingat', 'agar', 'bisa', 'wujud', 'semua', 'janji', 'kampanye', 'dalam', 'wujud', 'adil', 'untuk', 'semua']"
"['pasti', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'aman', 'kunjung', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'lelang', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']","['pasti', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'aman', 'kunjung', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'lelang', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']"
"['argentianaa', 'garamcapkapal', 'lu', 'menang', 'tidak_mulu', 'kak', 'curiga', 'gua', 'lu', 'pake', 'sugih']","['argentianaa', 'garamcapkapal', 'kamu', 'menang', 'tidak_melulu', 'kak', 'curiga', 'saya', 'kamu', 'pakai', 'sugih']"
"['anies', 'baswedan', 'dengan', 'dekat', 'bijak', 'yang', 'bas', 'pada', 'butuh', 'rakyat', 'jadi', 'pilih', 'yang', 'jelas', 'untuk', 'bawa', 'indonesia', 'ke', 'arah', 'yang', 'lebih', 'baik', 'adityasahr']","['anies', 'baswedan', 'dengan', 'dekat', 'bijak', 'yang', 'bas', 'pada', 'butuh', 'rakyat', 'jadi', 'pilih', 'yang', 'jelas', 'untuk', 'bawa', 'indonesia', 'ke', 'arah', 'yang', 'lebih', 'baik', 'adityasahr']"
"['anies', 'baswedan', 'calon', 'presiden', 'yang', 'harap', 'mampu', 'jawab', 'tantang', 'nyata', 'dengan', 'program', 'program', 'inovatif', 'dan', 'sambung', 'achmad', 'nizar']","['anies', 'baswedan', 'calon', 'presiden', 'yang', 'harap', 'mampu', 'jawab', 'tantang', 'nyata', 'dengan', 'program', 'program', 'inovatif', 'dan', 'sambung', 'achmad', 'nizar']"
"['anies', 'baswedan', 'nilai', 'bagai', 'pimpin', 'yang', 'mampu', 'bawa', 'ubah', 'positif', 'dengan', 'fokus', 'pada', 'bijak', 'bijak', 'pro', 'rakyat', 'adityaabagas']","['anies', 'baswedan', 'nilai', 'bagai', 'pimpin', 'yang', 'mampu', 'bawa', 'ubah', 'positif', 'dengan', 'fokus', 'pada', 'bijak', 'bijak', 'profesional', 'rakyat', 'adityaabagas']"
"['anies', 'baswedan', 'usung', 'semangat', 'lanjut', 'dalam', 'program', 'program', 'yang', 'dapat', 'jadi', 'fondasi', 'kuat', 'untuk', 'tingkat', 'sejahtera', 'masyarakat', 'indonesia', 'adiwangsaridho']","['anies', 'baswedan', 'usung', 'semangat', 'lanjut', 'dalam', 'program', 'program', 'yang', 'dapat', 'jadi', 'fondasi', 'kuat', 'untuk', 'tingkat', 'sejahtera', 'masyarakat', 'indonesia', 'adiwangsaridho']"
"['gatotkacagovlog', 'kikysaputrii', 'anies', 'retorika', '', 'gt', 'planning', '', 'gt', 'realization', 'semua', 'jalan', 'tidak_cuma', 'modal', 'citra']","['gatotkacagovlog', 'kikysaputrii', 'anies', 'retorika', '', 'begitu', 'planning', '', 'begitu', 'realization', 'semua', 'jalan', 'tidak_cuma', 'modal', 'citra']"
"['sobat', 'anies', 'partaisocmed', 'yg', 'bilang', 'edit', 'arti', 'tidak_nonton', 'acara', 'debat', 'nya', 'tgl', 'jam']","['sobat', 'anies', 'partaisocmed', 'yang', 'bilang', 'edit', 'arti', 'tidak_nonton', 'acara', 'debat', 'nya', 'tanggal', 'jam']"
"['anies', 'baswedan', 'tidak_hanya', 'sekadar', 'figur', 'politik', 'tetapi', 'pimpin', 'yang', 'dapat', 'andal', 'dalam', 'hadap', 'bagai', 'tantang', 'bangsa', 'accvit']","['anies', 'baswedan', 'tidak_hanya', 'sekadar', 'figur', 'politik', 'tetapi', 'pimpin', 'yang', 'dapat', 'andal', 'dalam', 'hadap', 'bagai', 'tantang', 'bangsa', 'accvit']"
"['micheladam', 'hanya', 'anies', 'yg', 'bisa', 'aminajadulu']","['micheladam', 'hanya', 'anies', 'yang', 'bisa', 'aminajadulu']"
"['anies', 'baswedan', 'bagai', 'pimpin', 'yang', 'bukti', 'jadi', 'alternatif', 'yang', 'tarik', 'untuk', 'ganti', 'pimpin', 'yang', 'nilai', 'kurang', 'sukses', 'adjiasep']","['anies', 'baswedan', 'bagai', 'pimpin', 'yang', 'bukti', 'jadi', 'alternatif', 'yang', 'tarik', 'untuk', 'ganti', 'pimpin', 'yang', 'nilai', 'kurang', 'sukses', 'adjiasep']"
"['si', 'fahri', 'lagi', 'gonggong', 'trs', 'di', 'cuekin', 'sama', 'anies', 'brekekek']","['si', 'fahri', 'lagi', 'gonggong', 'terus', 'di', 'cuekin', 'sama', 'anies', 'brekekek']"
"['shin', 'memelord', 'hahaha', 'kadrun', 'goblok', 'prabowo', 'ganjar', 'semua', 'muslim', 'tapi', 'bedah', 'dgn', 'anies', 'dan', 'rijik', 'mrk', 'muslim', 'radikal', 'mulut', 'keluar', 'anning', 'babi', 'lonte', 'mulu']","['shin', 'memelord', 'hahaha', 'kadrun', 'bodoh', 'prabowo', 'ganjar', 'semua', 'muslim', 'tapi', 'bedah', 'dengan', 'anies', 'dan', 'rijik', 'mrk', 'muslim', 'radikal', 'mulut', 'keluar', 'anning', 'babi', 'lonte', 'melulu']"
"['dalam', 'tanggap', 'masalah', 'nasional', 'anies', 'baswedan', 'tonjol', 'komitmen', 'untuk', 'beri', 'solusi', 'konkret', 'hindar', 'retorika', 'tanpa', 'tindak', 'aditya', 'aditaja']","['dalam', 'tanggap', 'masalah', 'nasional', 'anies', 'baswedan', 'tonjol', 'komitmen', 'untuk', 'beri', 'solusi', 'konkret', 'hindar', 'retorika', 'tanpa', 'tindak', 'aditya', 'aditaja']"
