tokenizing,stemming
"['prabusantoso', 'sobat', 'anies', 'partaisocmed', 'nah', 'itu', 'kok', 'masih', 'ada', 'yg', 'ngikutin', 'mereka', 'yah']",prabusantoso sobat anies partaisocmed nah itu kok masih ada yg ngikutin mereka yah
"['sekjen', 'gerindra', 'pernyataan', 'anies', 'soal', 'prabowo', 'tidak', 'tahan', 'jadi', 'oposisi', 'tak', 'bersumber']",sekjen gerindra nyata anies soal prabowo tidak tahan jadi oposisi tak sumber
"['jadwal', 'kampanye', 'hari', 'ini', 'anies', 'hadiri', 'diskusi', 'disabilitas', 'di', 'bekasi']",jadwal kampanye hari ini anies hadir diskusi disabilitas di bekas
"['basileatheoph', 'badut', 'madrid', 'ngapain', 'ditakutin', 'wong', 'pas', 'km', 'mereka', 'nggk', 'bisa', 'ngapa', 'in', 'pas', 'mereka', 'dibubarin', 'juga', 'anies', 'nggak', 'ngebackup', 'sama', 'sekali', 'justru', 'yang', 'ngotak', 'ngatik', 'konstitusi', 'itu', 'yang', 'harus', 'ditakuti', 'dan', 'jangan', 'dipilih', 'mana', 'ada', 'yang', 'pelanggar', 'ham', 'pula']",basileatheoph badut madrid ngapain ditakutin wong pas km mereka nggk bisa ngapa in pas mereka dibubarin juga anies nggak ngebackup sama sekali justru yang ngotak ngatik konstitusi itu yang harus takut dan jangan pilih mana ada yang langgar ham pula
"['anfangerxyz', 'wellysusan', 'karimnas', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'bisa', 'dipastikan', 'hoax', 'ini', 'gak', 'mungkin', 'presiden', 'anies', 'bikin', 'aturan', 'syariah', 'di', 'indonesia', 'yang', 'penting', 'tidak', 'melanggar', 'perintah', 'agama', 'dan', 'ijtihad', 'ulama', 'rahmat', 'bagi', 'seluruh', 'masyarakat', 'indonesia', 'solid', 'solid']",anfangerxyz wellysusan karimnas aniesbaswedan ganjarpranowo prabowo bisa pasti hoax ini gak mungkin presiden anies bikin atur syariah di indonesia yang penting tidak langgar perintah agama dan ijtihad ulama rahmat bagi seluruh masyarakat indonesia solid solid
"['imanlagi', 'bang', 'imam', 'kapan', 'acara', 'desak', 'anies', 'ke', 'timur', 'terutama', 'ke', 'papau', 'ke', 'nabire']",imanlagi bang imam kapan acara desak anies ke timur utama ke papau ke nabire
"['abu', 'waras', 'pantes', 'pendukungnya', 'fitnah', 'anies', 'terus', 'dipikirnya', 'warga', 'land', 'pada', 'gibran', 'apa']",abu waras pantes dukung fitnah anies terus pikir warga land pada gibran apa
"['ferrykoto', 'kurawa', 'bps', 'statistics', 'aniesbaswedan', 'prabowo', 'makin', 'nyungseb', 'aja', 'dah', 'akibat', 'ulahnya', 'si', 'kurawa', 'main', 'fitnah', 'pak', 'anies']",ferrykoto rawa bps statistics aniesbaswedan prabowo makin nyungseb aja dah akibat ulah si rawa main fitnah pak anies
"['orang', 'kok', 'reaksi', 'berlebihan', 'bener', 'segala', 'pakta', 'pakta', 'sama', 'rizieq', 'memang', 'apa', 'sih', 'yg', 'ditakutkan', 'selama', 'anies', 'menjabat', 'masalah', 'apa', 'yg', 'muncul', 'dari', 'mereka', 'saya', 'ga', 'banyak', 'di', 'jakarta', 'jaman', 'itu', 'jadi', 'mungkin', 'gw', 'yg', 'gak', 'paham', 'apa', 'masalahnya']",orang kok reaksi lebih bener segala pakta pakta sama rizieq memang apa sih yg takut lama anies jabat masalah apa yg muncul dari mereka saya ga banyak di jakarta jaman itu jadi mungkin gw yg gak paham apa masalah
"['xahxax', 'rizkipurnama', 'mafiawasit', 'emang', 'yg', 'bikin', 'anies']",xahxax rizkipurnama mafiawasit emang yg bikin anies
"['resty', 'cayah', 'prabawo', 'intinya', 'anies', 'itu', 'maha', 'benar', 'apapun', 'kesalahannya', 'pasti', 'ada', 'jawaban', 'pembenaran', 'udah', 'itu', 'aja']",resty cayah prabawo inti anies itu maha benar apa salah pasti ada jawab benar udah itu aja
"['tamerlane', 'uyokback', 'ga', 'ada', 'masalah', 'dengan', 'fakta', 'integritas', 'justru', 'banyak', 'positif', 'nya', 'pokoknya', 'semua', 'salah', 'anies', 'titij']",tamerlane uyokback ga ada masalah dengan fakta integritas justru banyak positif nya pokok semua salah anies titij
"['nocontextwindah', 'gan', 'an', 'wo', 'ganjar', 'anies', 'prabowo']",nocontextwindah gan an wo ganjar anies prabowo
"['tobatoo', 'para', 'cacing', 'sangat', 'takut', 'sama', 'pak', 'anies']",tobatoo para cacing sangat takut sama pak anies
"['dukungan', 'sih', 'sbnrnya', 'ga', 'masalah', 'bang', 'yg', 'dipermasalahkan', 'itu', 'pakta', 'integritas', 'beserta', 'isinya', 'kalo', 'hrs', 'dan', 'pengikutnya', 'dukung', 'anies', 'tanpa', 'terang', 'an', 'mengeluarkan', 'pakta', 'integritas', 'secara', 'tertulis', 'gw', 'yakin', 'kalo', 'keributannya', 'ga', 'akan', 'sebesar', 'sekarang']",dukung sih sbnrnya ga masalah bang yg masalah itu pakta integritas serta isi kalo hrs dan ikut dukung anies tanpa terang an keluar pakta integritas cara tulis gw yakin kalo ribut ga akan besar sekarang
"['tamerlane', 'strike', 'bravo', 'kalau', 'ganjar', 'anies', 'udah', 'dipastikan', 'anies', 'kalah', 'keknya', 'koalisi', 'ntu', 'suka', 'diem', 'di', 'ketek', 'penguasa', 'soalnya', 'awokwowkowk']",tamerlane strike bravo kalau ganjar anies udah pasti anies kalah kek koalisi ntu suka diem di ketek kuasa soal awokwowkowk
"['ganjar', 'pranowo', 'menekankan', 'konsep', 'negara', 'hukum', 'substansial', 'yang', 'menjamin', 'kesejahteraan', 'umum', 'sedangkan', 'negara', 'hukum', 'asing', 'yang', 'dikemukakan', 'oleh', 'anies', 'baswedan', 'yang', 'menjamin', 'konstitusional', 'nicky', 'fahrizal']",ganjar pranowo tekan konsep negara hukum substansial yang jamin sejahtera umum sedang negara hukum asing yang muka oleh anies baswedan yang jamin konstitusional nicky fahrizal
"['sebenarnya', 'anies', 'memiliki', 'gagasan', 'yg', 'jelas', 'jelas', 'mbulet', 'dan', 'tak', 'sesuai', 'data', 'tapi', 'visi', 'perubahannya', 'original', 'visi', 'prabowo', 'jelas', 'kopas', 'program', 'jokowi', 'visi', 'ganjar', 'sangat', 'menjanjikan', 'percepatan', 'program', 'jokowi', 'utk', 'indonesia', 'emas', 'hanya', 'pendukungnya', 'tak', 'sejalan', 'dgn', 'jokowi']",benar anies milik gagas yg jelas jelas mbulet dan tak sesuai data tapi visi ubah original visi prabowo jelas kopas program jokowi visi ganjar sangat janji cepat program jokowi utk indonesia emas hanya dukung tak jalan dgn jokowi
"['chaves', 'pak', 'anies', 'udh', 'blg', 'pak', 'prabowo', 'bilang', 'sendiri', 'klo', 'oposisi', 'gk', 'bisa', 'berbisnis', 'jdi', 'tolong', 'jgn', 'bawa', 'alasan', 'rekonsiliasi', 'krna', 'negara', 'kita', 'gk', 'lgi', 'perang', 'hahahhaa', 'bisnis', 'cuy', 'bisnis']",chaves pak anies udh blg pak prabowo bilang sendiri klo oposisi gk bisa bisnis jdi tolong jgn bawa alas rekonsiliasi krna negara kita gk lgi perang hahahhaa bisnis cuy bisnis
"['setahun', 'lagi', 'ganti', 'presiden', 'amin', 'presidennya', 'anies', 'wakil', 'cak', 'imin', 'amin', 'maju', 'negaranya', 'bahagia', 'rakyatnya', 'nomor', 'pilihan', 'kita', 'semua', 'amin']",tahun lagi ganti presiden amin presiden anies wakil cak imin amin maju negara bahagia rakyat nomor pilih kita semua amin
"['ekowboy', 'mas', 'anies', 'sih', 'nyerang', 'ya', 'tendensius', 'juara', 'retorika', 'ketimuran', 'enggak', 'dia', 'kearaban']",ekowboy mas anies sih nyerang ya tendensius juara retorika timur enggak dia arab
"['link', 'gacor', 'hari', 'ini', 'gacoan', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'first', 'lady', 'pilihan', 'ganjar', 'pranowo', 'terbaik']",link gacor hari ini gaco daesang olivia batter up views ginting gempa anies surabaya first lady pilih ganjar pranowo baik
"['si', 'kakek', 'olympus', 'meledak', 'di', 'eyangslot', 'wd', 'juta', 'gacoan', 'olivia', 'daesang', 'jungkook', 'is', 'coming', 'ginting', 'bangtan', 'debut', 'adidas', 'gempa', 'anies', 'uncrush', 'bts', 'is', 'coming']",si kakek olympus ledak di eyangslot wd juta gaco olivia daesang jungkook is coming ginting bangtan debut adidas gempa anies uncrush bts is coming
"['hasbil', 'lbs', 'aniesbaswedan', 'ya', 'anies', 'mah', 'emg', 'gabakalan', 'menang', 'bang', 'gw', 'jg', 'berani', 'taruhan']",hasbil lbs aniesbaswedan ya anies mah emg gabakalan menang bang gw jg berani taruh
"['sobat', 'anies', 'partaisocmed', 'namanya', 'aja', 'ketum', 'ketua', 'tantrum', 'jadi', 'ya', 'dukung', 'yg', 'suka', 'tantrum', 'juga']",sobat anies partaisocmed nama aja tum ketua tantrum jadi ya dukung yg suka tantrum juga
"['grassroot', 'nya', 'anies', 'ya', 'ini', 'lah', 'yg', 'paling', 'make', 'sense']",grassroot nya anies ya ini lah yg paling make sense
"['herculep', 'org', 'setres', 'gagal', 'mencerna', 'pemaparan', 'dan', 'segala', 'bentuk', 'narasi', 'ilmiyahnya', 'capres', 'cerdas', 'di', 'kampung', 'saya', 'kakek', 'umur', 'tahun', 'tak', 'mengenal', 'gedget', 'ketika', 'nonton', 'debat', 'langsung', 'bilang', 'pak', 'anies', 'memang', 'pintar', 'artinya', 'kakek', 'kerja', 'sehari', 'pekebun', 'lebih', 'pintar', 'dari', 'yg', 'naik', 'mobil']",herculep org tres gagal cerna papar dan segala bentuk narasi ilmiyahnya capres cerdas di kampung saya kakek umur tahun tak kenal gedget ketika nonton debat langsung bilang pak anies memang pintar arti kakek kerja hari kebun lebih pintar dari yg naik mobil
"['saya', 'mau', 'berkisah', 'tentang', 'bagaimana', 'nama', 'anies', 'baswedan', 'muncul', 'di', 'partai', 'nasdem', 'untuk', 'jadi', 'calon', 'presiden', 'supaya', 'singkat', 'kisah', 'dimulai', 'dari', 'mei', 'saat', 'ketua', 'umum', 'nasdem', 'surya', 'paloh', 'mengundang', 'gubernur', 'jakarta', 'anies', 'baswedan', 'ke', 'pulau', 'tempat', 'surya', 'paloh', 'rehat', 'utas']",saya mau kisah tentang bagaimana nama anies baswedan muncul di partai nasdem untuk jadi calon presiden supaya singkat kisah mulai dari mei saat ketua umum nasdem surya paloh undang gubernur jakarta anies baswedan ke pulau tempat surya paloh rehat utas
"['memelord', 'awokwokwok', 'sangat', 'berbeda', 'dengan', 'realita', 'prabowo', 'emosional', 'baru', 'di', 'tnyak', 'sma', 'anies', 'kyak', 'mana', 'mau', 'mimpin', 'negara', 'klo', 'bgtu']",memelord awokwokwok sangat beda dengan realita prabowo emosional baru di tnyak sma anies kyak mana mau mimpin negara klo bgtu
"['survei', 'ipsos', 'nov', 'prabowo', 'gibran', 'melonjak', '%', 'ganjar', 'mahfud', 'turun', '%', '&', 'amp', 'anies', 'muhaimin', 'turun', '%', 'dibanding', 'survei', 'okto', 'ab', 'mi', '%', '&', 'gt', '%', 'gp', 'mmd', '%', '&', 'gt', '%', 'ps', 'grr', '%', '&', 'gt', '%', 'undecided', '%', '&', 'gt', '%']",survei ipsos nov prabowo gibran lonjak  ganjar mahfud turun   amp anies muhaimin turun  banding survei okto ab mi   gt  gp mmd   gt  ps grr   gt  undecided   gt 
"['abu', 'waras', 'bapaknya', 'aja', 'di', 'jelassin', 'logika', 'yg', 'paling', 'sederhana', 'aja', 'ma', 'pak', 'anies', 'susah', 'nangkep', 'palagi', 'tim', 'horenya']",abu waras bapak aja di jelassin logika yg paling sederhana aja ma pak anies susah nangkep palagi tim hore
"['uyokback', 'dukungan', 'sih', 'sbnrnya', 'ga', 'masalah', 'bang', 'yg', 'dipermasalahkan', 'itu', 'pakta', 'integritas', 'beserta', 'isinya', 'kalo', 'hrs', 'dan', 'pengikutnya', 'dukung', 'anies', 'tanpa', 'terang', 'an', 'mengeluarkan', 'pakta', 'integritas', 'secara', 'tertulis', 'gw', 'yakin', 'kalo', 'keributannya', 'ga', 'akan', 'sebesar', 'sekarang']",uyokback dukung sih sbnrnya ga masalah bang yg masalah itu pakta integritas serta isi kalo hrs dan ikut dukung anies tanpa terang an keluar pakta integritas cara tulis gw yakin kalo ribut ga akan besar sekarang
"['setelah', 'pak', 'anies', 'menjabat', 'apakah', 'masih', 'ada', 'persekusi', 'seperti', 'itu', 'kalo', 'ada', 'dan', 'membiarkan', 'anda', 'berhak', 'cemas', 'tp', 'jika', 'tidak', 'kita', 'perlu', 'mencegah', 'orang', 'yang', 'punya', 'kepentingan', 'bisnis', 'untuk', 'berkuasa']",telah pak anies jabat apakah masih ada persekusi seperti itu kalo ada dan biar anda hak cemas tp jika tidak kita perlu cegah orang yang punya penting bisnis untuk kuasa
"['omygbaik', 'wellysusan', 'karimnas', 'aniesbaswedan', 'ganjarpranowo', 'prabowo', 'nanti', 'fpi', 'pp', 'jadi', 'polisi', 'syariah', 'langsung', 'di', 'bawah', 'ym', 'anies', 'top']",omygbaik wellysusan karimnas aniesbaswedan ganjarpranowo prabowo nanti fpi pp jadi polisi syariah langsung di bawah ym anies top
"['anies', 'si', 'capres', 'penipu', 'penebar', 'janji', 'angin', 'sorgawi', 'tidak', 'layak', 'jadi', 'presiden', 'gacoan', 'pagii', 'olivia', 'surabaya', 'pilihan', 'terbaik', 'gpt', 'adidas', 'gempa']",anies si capres tipu tebar janji angin sorgawi tidak layak jadi presiden gaco pagi olivia surabaya pilih baik gpt adidas gempa
"['hipohan', 'prabowo', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'ga', 'mudah', 'dipahami', 'sama', 'orang', 'yang', 'kekurangan', 'gizi', 'sama', 'lulusan', 'sd', 'kaya', 'pendukung', 'nya', 'prabowo', 'cocok', 'itu', 'dikasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']",hipohan prabowo nah kan anies ini emang punya data dengan bahasa metafora yang ga mudah paham sama orang yang kurang gizi sama lulus sd kaya dukung nya prabowo cocok itu kasih program susu sama makan siang gratis
"['catatan', 'ali', 'masinton', 'di', 'wonogiri', 'baliho', 'pragib', 'juga', 'dirusak', 'kok', 'banyak', 'tapi', 'ga', 'semua', 'pelakunya', 'pasti', 'bukan', 'pendukung', 'anies']",catat ali masinton di wonogiri baliho pragib juga rusak kok banyak tapi ga semua laku pasti bukan dukung anies
"['mardigu', 'anies', 'adalah', 'pendidik', 'hanya', 'orang', 'bodoh', 'kerdil', 'dan', 'hina', 'yg', 'tidak', 'mengerti', 'atau', 'susah', 'mengerti', 'apa', 'yg', 'dijelaskan', 'anies', 'bahkan', 'ada', 'yg', 'membenci', 'dan', 'memfitnahnya', 'hanya', 'karena', 'dia', 'cerdas', 'sesimple', 'itu', 'sih', 'hanya', 'menjawab', 'apa', 'adanya', 'jgn', 'baperan']",mardigu anies adalah didik hanya orang bodoh kerdil dan hina yg tidak erti atau susah erti apa yg jelas anies bahkan ada yg benci dan fitnah hanya karena dia cerdas sesimple itu sih hanya jawab apa ada jgn baperan
"['guttebening', 'arsipaja', 'kami', 'ga', 'mungkin', 'pilih', 'grup', 'wa', 'emak', 'aja', 'masih', 'pada', 'benci', 'sama', 'dia', 'yg', 'bikin', 'trauma', 'itu', 'pendukung', 'anies', 'yg', 'di', 'pilkada', 'terakhir', 'teriakan', 'ganyang', 'ahok', 'penggal', 'leher', 'sangat', 'bikin', 'tidak', 'tenang', 'makanya', 'saya', 'milih', 'golput', 'tidak', 'rela', 'mendukung', 'siapapun']",guttebening arsipaja kami ga mungkin pilih grup wa emak aja masih pada benci sama dia yg bikin trauma itu dukung anies yg di pilkada akhir ria ganyang ahok penggal leher sangat bikin tidak tenang makanya saya milih golput tidak rela dukung siapa
"['antonrz', 'andre', 'rosiade', 'betul', 'bos', 'krn', 'habis', 'nonton', 'sisi', 'yg', 'buat', 'sy', 'jd', 'gregetan', '&', 'amp', 'ga', 'bs', 'tahan', 'lg', 'utk', 'sampaikan', 'kebenaran', 'mrk', 'jd', 'spt', 'itu', 'efek', 'dr', 'capresnya', 'yg', 'merasa', 'dipermalukan', 'padahal', 'diawali', 'capres', 'mrk', 'yg', 'permalukan', 'anies', 'lbh', 'dulu', 'pantaskah', 'dlm', 'debat', 'capres', 'spt', 'itu', 'seolah', 'yg', 'palin', 'benar']",antonrz andre rosiade betul bos krn habis nonton sisi yg buat sy jd gregetan  amp ga bs tahan lg utk sampai benar mrk jd spt itu efek dr capresnya yg rasa malu padahal awal capres mrk yg malu anies lbh dulu pantas dlm debat capres spt itu olah yg palin benar
"['ainunnajib', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'ga', 'mudah', 'dipahami', 'sama', 'orang', 'yang', 'kekurangan', 'gizi', 'sama', 'lulusan', 'sd', 'kaya', 'pendukung', 'nya', 'prabowo', 'cocok', 'itu', 'dikasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']",ainunnajib nah kan anies ini emang punya data dengan bahasa metafora yang ga mudah paham sama orang yang kurang gizi sama lulus sd kaya dukung nya prabowo cocok itu kasih program susu sama makan siang gratis
"['malejkt', 'ekowboy', 'subhanallah', 'pak', 'anies', 'mantap']",malejkt ekowboy subhanallah pak anies mantap
"['corruption', 'watch', 'menekankan', 'bahwa', 'anies', 'baswedan', 'adalah', 'pemimpin', 'yang', 'dapat', 'menghadirkan', 'perubahan', 'positif', 'melalui', 'kebijakan', 'kebijakan', 'berbasis', 'kesejahteraan', 'adisuryaef']",corruption watch tekan bahwa anies baswedan adalah pimpin yang dapat hadir ubah positif lalu bijak bijak bas sejahtera adisuryaef
"['sobat', 'anies', 'partaisocmed', 'yang', 'ngomong', 'editan', 'berarti', 'gak', 'nonton', 'debat', 'tsb']",sobat anies partaisocmed yang ngomong edit arti gak nonton debat tsb
"['ndrewstjan', 'anies', 'pernah', 'bilang', 'sesama', 'rakyat', 'indonesia', 'buat', 'apa', 'bermusuhan', 'selama', 'bisa', 'diajak', 'berkomunikasi', 'diajak', 'berdiskusi', 'kenapa', 'harus', 'dijadikan', 'musuh', 'anies', 'merangkul', 'siapapun', 'termasuk', 'hrs', 'dan', 'gw', 'gak', 'pernah', 'lihat', 'hrs', 'mendikte', 'anies', 'walaupun', 'beliau', 'mendukung', 'anies', 'ketika', 'pilgub', 'dki']",ndrewstjan anies pernah bilang sama rakyat indonesia buat apa musuh lama bisa ajak komunikasi ajak diskus kenapa harus jadi musuh anies rangkul siapa masuk hrs dan gw gak pernah lihat hrs dikte anies walaupun beliau dukung anies ketika pilgub dki
"['jindogcondom', 'kebalik', 'nama', 'gerindra', 'jd', 'naik', 'krn', 'anies', 'jd', 'gubernur', 'dki', 'kl', 'anies', 'gamau', 'terima', 'tawaran', 'prabowo', 'buat', 'diusung', 'partainya', 'kyaknya', 'udh', 'nyungsep', 'itu', 'partai', 'korup']",jindogcondom balik nama gerindra jd naik krn anies jd gubernur dki kl anies gamau terima tawar prabowo buat usung partai kyaknya udh nyungsep itu partai korup
"['pastikan', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'pengamanan', 'kunjungan', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'pelelangan', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']",pasti aman pju polda banten pimpin aman kunjung calon presiden republik indonesia nomor urut anies baswedan muhaimin iskandar di kampung lelang ikan kronjo pada jumat polda banten divisihumaspolri
"['utk', 'kawan', 'ku', 'yg', 'skrg', 'lg', 'ngebantu', 'anies', 'prabowo', 'atau', 'ganjar', 'dlm', 'kapasitas', 'apa', 'pun', 'stand', 'fast', '&', 'amp', 'hold', 'your', 'ground', 'jgn', 'mundur', 'krn', 'borok', 'ny', 'capres', 'cawapres', 'lo', 'pd', 'lg', 'dikulik', 'namany', 'manusia', 'pasti', 'ad', 'salahny', 'people', 'are', 'dirty', 'ideas', 'are', 'pure', 'so', 'fight', 'for', 'their', 'ideas', 'instead']",utk kawan ku yg skrg lg ngebantu anies prabowo atau ganjar dlm kapasitas apa pun stand fast  amp hold your ground jgn mundur krn borok ny capres cawapres lo pd lg lik namany manusia pasti ad salahny people are dirty ideas are pure so fight for their ideas instead
"['sya', 'jga', 'pendukung', 'pak', 'anies', 'tapi', 'tak', 'perlu', 'lah', 'pake', 'kata', 'ijtima', 'ulama', 'ulama', 'yg', 'dukung', 'paslon', 'lain', 'jga', 'banyak']",sya jga dukung pak anies tapi tak perlu lah pake kata ijtima ulama ulama yg dukung paslon lain jga banyak
"['hasbil', 'lbs', 'inilah', 'bedanya', 'orang', 'cerdas', 'pintar', 'dan', 'mempunyai', 'wawasan', 'kebangsaan', 'ygluas', 'baik', 'dlm', 'dan', 'luar', 'negeri', 'pasti', 'banyak', 'dilirik', 'partai', 'unyuk', 'diusung', 'dan', 'jangan', 'lupa', 'kakek', 'pak', 'anies', 'pahlawan', 'nasional', 'lo']",hasbil lbs ini beda orang cerdas pintar dan punya wawas bangsa ygluas baik dlm dan luar negeri pasti banyak lirik partai unyuk usung dan jangan lupa kakek pak anies pahlawan nasional lo
"['pksejahtera', 'kritik', 'jago', 'ngomong', 'ini', 'sebetulnya', 'juga', 'bagus', 'buat', 'pak', 'anies', 'agar', 'jika', 'terpilih', 'nanti', 'jadi', 'presiden', 'ri', 'bisa', 'jadi', 'pengingat', 'agar', 'bisa', 'mewujudkan', 'semua', 'janji', 'kampanye', 'dalam', 'mewujudkan', 'keadilan', 'untuk', 'semua']",pksejahtera kritik jago ngomong ini betul juga bagus buat pak anies agar jika pilih nanti jadi presiden ri bisa jadi ingat agar bisa wujud semua janji kampanye dalam wujud adil untuk semua
"['pastikan', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'pengamanan', 'kunjungan', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'pelelangan', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']",pasti aman pju polda banten pimpin aman kunjung calon presiden republik indonesia nomor urut anies baswedan muhaimin iskandar di kampung lelang ikan kronjo pada jumat polda banten divisihumaspolri
"['argentianaa', 'garamcapkapal', 'lu', 'menang', 'ga', 'mulu', 'kak', 'curiga', 'gua', 'lu', 'pake', 'pesugihan']",argentianaa garamcapkapal lu menang ga mulu kak curiga gua lu pake sugih
"['anies', 'baswedan', 'dengan', 'pendekatan', 'kebijakan', 'yang', 'berbasis', 'pada', 'kebutuhan', 'rakyat', 'menjadi', 'pilihan', 'yang', 'jelas', 'untuk', 'membawa', 'indonesia', 'ke', 'arah', 'yang', 'lebih', 'baik', 'adityasahr']",anies baswedan dengan dekat bijak yang bas pada butuh rakyat jadi pilih yang jelas untuk bawa indonesia ke arah yang lebih baik adityasahr
"['anies', 'baswedan', 'calon', 'presiden', 'yang', 'diharapkan', 'mampu', 'menjawab', 'tantangan', 'nyata', 'dengan', 'program', 'program', 'inovatif', 'dan', 'berkesinambungan', 'achmad', 'nizar']",anies baswedan calon presiden yang harap mampu jawab tantang nyata dengan program program inovatif dan sambung achmad nizar
"['anies', 'baswedan', 'dinilai', 'sebagai', 'pemimpin', 'yang', 'mampu', 'membawa', 'perubahan', 'positif', 'dengan', 'fokus', 'pada', 'kebijakan', 'kebijakan', 'pro', 'rakyat', 'adityaabagas']",anies baswedan nilai bagai pimpin yang mampu bawa ubah positif dengan fokus pada bijak bijak pro rakyat adityaabagas
"['anies', 'baswedan', 'mengusung', 'semangat', 'keberlanjutan', 'dalam', 'program', 'programnya', 'yang', 'dapat', 'menjadi', 'fondasi', 'kuat', 'untuk', 'meningkatkan', 'kesejahteraan', 'masyarakat', 'indonesia', 'adiwangsaridho']",anies baswedan usung semangat lanjut dalam program program yang dapat jadi fondasi kuat untuk tingkat sejahtera masyarakat indonesia adiwangsaridho
"['gatotkacagovlog', 'kikysaputrii', 'anies', 'retorika', '&', 'gt', 'planning', '&', 'gt', 'realization', 'semuanya', 'sejalan', 'tidak', 'cuma', 'modal', 'pencitraan']",gatotkacagovlog kikysaputrii anies retorika  gt planning  gt realization semua jalan tidak cuma modal citra
"['sobat', 'anies', 'partaisocmed', 'yg', 'bilang', 'editan', 'berarti', 'ga', 'nonton', 'acara', 'debat', 'nya', 'tgl', 'jam']",sobat anies partaisocmed yg bilang edit arti ga nonton acara debat nya tgl jam
"['anies', 'baswedan', 'bukan', 'hanya', 'sekadar', 'figur', 'politik', 'tetapi', 'pemimpin', 'yang', 'dapat', 'diandalkan', 'dalam', 'menghadapi', 'berbagai', 'tantangan', 'bangsa', 'accvit']",anies baswedan bukan hanya sekadar figur politik tetapi pimpin yang dapat andal dalam hadap bagai tantang bangsa accvit
"['micheladam', 'hanya', 'anies', 'yg', 'bisa', 'aminajadulu']",micheladam hanya anies yg bisa aminajadulu
"['anies', 'baswedan', 'sebagai', 'pemimpin', 'yang', 'terbukti', 'menjadi', 'alternatif', 'yang', 'menarik', 'untuk', 'menggantikan', 'kepemimpinan', 'yang', 'dinilai', 'kurang', 'sukses', 'adjiasep']",anies baswedan bagai pimpin yang bukti jadi alternatif yang tarik untuk ganti pimpin yang nilai kurang sukses adjiasep
"['si', 'fahri', 'lagi', 'gonggong', 'trs', 'di', 'cuekin', 'sama', 'anies', 'brekekek']",si fahri lagi gonggong trs di cuekin sama anies brekekek
"['shin', 'memelord', 'hahaha', 'kadrun', 'goblok', 'prabowo', 'ganjar', 'semua', 'muslim', 'tapi', 'bedah', 'dgn', 'anies', 'dan', 'rijik', 'mrk', 'muslim', 'radikal', 'mulut', 'keluar', 'anning', 'babi', 'lonte', 'mulu']",shin memelord hahaha kadrun goblok prabowo ganjar semua muslim tapi bedah dgn anies dan rijik mrk muslim radikal mulut keluar anning babi lonte mulu
"['dalam', 'menanggapi', 'permasalahan', 'nasional', 'anies', 'baswedan', 'menonjolkan', 'komitmen', 'untuk', 'memberikan', 'solusi', 'konkretnya', 'menghindari', 'retorika', 'tanpa', 'tindakan', 'aditya', 'aditaja']",dalam tanggap masalah nasional anies baswedan tonjol komitmen untuk beri solusi konkret hindar retorika tanpa tindak aditya aditaja
"['keberhasilan', 'anies', 'baswedan', 'dalam', 'program', 'program', 'kesejahteraan', 'menjadi', 'landasan', 'kuat', 'untuk', 'mendapatkan', 'dukungan', 'luas', 'dari', 'masyarakat', 'adityadimas']",hasil anies baswedan dalam program program sejahtera jadi landas kuat untuk dapat dukung luas dari masyarakat adityadimas
"['anies', 'baswedan', 'diakui', 'sebagai', 'pemimpin', 'yang', 'mampu', 'mengelola', 'proyek', 'proyek', 'nasional', 'dengan', 'efisiensi', 'dan', 'hasil', 'yang', 'memuaskan', 'admiralsixfive']",anies baswedan aku bagai pimpin yang mampu kelola proyek proyek nasional dengan efisiensi dan hasil yang muas admiralsixfive
"['rahmatsn', 'cair', 'nih']",rahmatsn cair nih
"['afifahafra', 'saya', 'gak', 'paham', 'dengan', 'jawaban', 'anies', 'gak', 'to', 'de', 'point', 'ditanya', 'mau', 'lanjutkan', 'ikn', 'tinggal', 'jawab', 'iya', 'atau', 'tidak', 'mutermulu', 'biar', 'keliatan', 'intelek', 'akhirnya', 'gak', 'dijawab']",afifahafra saya gak paham dengan jawab anies gak to de point tanya mau lanjut ikn tinggal jawab iya atau tidak mutermulu biar liat intelek akhir gak jawab
