full_text,cleansing
Sebenarnya  Anies memiliki gagasan yg jelas. Jelas mbulet dan tak sesuai data tapi visi perubahannya original - visi prabowo Jelas kopas program Jokowi - visi ganjar sangat menjanjikan.. percepatan program Jokowi utk Indonesia emas   Hanya pendukungnya tak sejalan dgn Jokowi 🤗🤗,Sebenarnya  Anies memiliki gagasan yg jelas  Jelas mbulet dan tak sesuai data tapi visi perubahannya original visi prabowo Jelas kopas program Jokowi visi ganjar sangat menjanjikan percepatan program Jokowi utk Indonesia emas Hanya pendukungnya tak sejalan dgn Jokowi 
"@Chaves1305 Pak anies udh blg, pak prabowo bilang sendiri klo oposisi gk bisa berbisnis. Jdi tolong jgn bawa alasan rekonsiliasi krna negara kita gk lgi perang hahahhaa.... Bisnis cuyyyy... Bisnis....",Chaves  Pak anies udh blg  pak prabowo bilang sendiri klo oposisi gk bisa berbisnis  Jdi tolong jgn bawa alasan rekonsiliasi krna negara kita gk lgi perang hahahhaa Bisnis cuy Bisnis
Setahun lagi ganti presiden. AMIN. Presidennya Anies wakil Cak Imin. AMIN. Maju negaranya bahagia rakyatnya nomor 1 pilihan kita semua. AMIN  #JokowiHarusMenyerah  #JokowiHarusMenyerah https://t.co/InogUCY8os,Setahun lagi ganti presiden  AMIN  Presidennya Anies wakil Cak Imin  AMIN  Maju negaranya bahagia rakyatnya nomor pilihan kita semua  AMIN
@ekowboy2 Mas Anies sih nyerang ya.. tendensius.. juara retorika. Ketimuran? Enggak.. dia kearaban..,ekowboy  Mas Anies sih nyerang ya tendensius juara retorika  Ketimuran  Enggak dia kearaban
Link Gacor hari ini  https://t.co/Gr9lSH3xNk  || Gacoan Daesang olivia BATTER UP 100M VIEWS Ginting gempa Anies Surabaya First Lady pilihan Ganjar Pranowo terbaik || https://t.co/5vkJyFTxar,Link Gacor hari ini Gacoan Daesang olivia BATTER UP VIEWS Ginting gempa Anies Surabaya First Lady pilihan Ganjar Pranowo terbaik
"Si kakek olympus meledak di Eyangslot, wd 2 juta🤩 https://t.co/OJYR94AXlP  Gacoan olivia Daesang #WelcomeToBTS JUNGKOOK IS COMING Ginting BANGTAN DEBUT Adidas #TheRiseofBTS gempa Anies Uncrush #SUHOinAAA BTS IS COMING #eyangslot #slotgacor #togelonline https://t.co/YTjofnhN10",Si kakek olympus meledak di Eyangslot  wd juta Gacoan olivia Daesang JUNGKOOK IS COMING Ginting BANGTAN DEBUT Adidas gempa Anies Uncrush BTS IS COMING
"@Hasbil_Lbs @aniesbaswedan ya anies mah emg gabakalan menang bang, gw jg berani taruhan 1 M 😁",Hasbil Lbs  aniesbaswedan ya anies mah emg gabakalan menang bang  gw jg berani taruhan 
"@sobat_anies @PartaiSocmed namanya aja ketum, ketua tantrum jadi ya dukung yg suka tantrum juga https://t.co/iDhzVc28gU",sobat anies  PartaiSocmed namanya aja ketum  ketua tantrum jadi ya dukung yg suka tantrum juga
grassroot nya anies ya ini lah yg paling make sense,grassroot nya anies ya ini lah yg paling make sense
@herculep638 Org setres gagal mencerna pemaparan dan segala bentuk narasi ilmiyahnya CAPRES CERDAS di kampung saya kakek2 umur 82 tahun tak mengenal Gedget ketika nonton debat langsung bilang Pak ANIES memang PINTAR. artinya Kakek2 kerja sehari2 pekebun lebih pintar dari yg naik mobil😂😂😂,herculep  Org setres gagal mencerna pemaparan dan segala bentuk narasi ilmiyahnya CAPRES CERDAS di kampung saya kakek  umur tahun tak mengenal Gedget ketika nonton debat langsung bilang Pak ANIES memang PINTAR  artinya Kakek  kerja sehari  pekebun lebih pintar dari yg naik mobil
"Saya mau berkisah tentang bagaimana nama Anies Baswedan muncul di Partai NasDem untuk jadi calon Presiden.   Supaya singkat, kisah dimulai dari Mei 2022, saat Ketua Umum NasDem Surya Paloh mengundang Gubernur Jakarta Anies Baswedan ke pulau tempat Surya Paloh rehat.  - utas",Saya mau berkisah tentang bagaimana nama Anies Baswedan muncul di Partai NasDem untuk jadi calon Presiden Supaya singkat  kisah dimulai dari Mei saat Ketua Umum NasDem Surya Paloh mengundang Gubernur Jakarta Anies Baswedan ke pulau tempat Surya Paloh rehat utas
@memelord_666666 awokwokwok sangat berbeda dengan realita.. prabowo emosional baru di tnyak sma anies.. kyak mana mau mimpin negara klo bgtu,memelord awokwokwok sangat berbeda dengan realita prabowo emosional baru di tnyak sma anies kyak mana mau mimpin negara klo bgtu
"Survei IPSOS (15-29 Nov), Prabowo-Gibran melonjak 11%, Ganjar-Mahfud turun 9% &amp  Anies-Muhaimin turun 6% dibanding survei 17-19 Okto:  AB-MI 28,91% -&gt  22,13% GP-MMD 31,98% -&gt  22,95% PS-GRR 31,32% -&gt  42,66% Undecided 7,79% -&gt  12,26%  https://t.co/KQJjy0lPmG https://t.co/g3TgwztZRS",Survei IPSOS Nov Prabowo Gibran melonjak  %  Ganjar Mahfud turun  % &amp  Anies Muhaimin turun  % dibanding survei Okto AB MI %  &gt % GP MMD %  &gt % PS GRR %  &gt % Undecided %  &gt %
@abu_waras Bapaknya aja di jelassin logika yg paling sederhana aja ma pak anies susah nangkep.... Palagi tim horenya 😂😅,abu waras Bapaknya aja di jelassin logika yg paling sederhana aja ma pak anies susah nangkep Palagi tim horenya 
"@UyokBack Dukungan sih sbnrnya ga masalah Bang, yg dipermasalahkan itu Pakta Integritas beserta isinya  Kalo HRS dan pengikutnya dukung Anies tanpa terang2an mengeluarkan Pakta Integritas secara tertulis, gw yakin kalo keributannya ga akan sebesar sekarang",UyokBack Dukungan sih sbnrnya ga masalah Bang  yg dipermasalahkan itu Pakta Integritas beserta isinya  Kalo HRS dan pengikutnya dukung Anies tanpa terang an mengeluarkan Pakta Integritas secara tertulis  gw yakin kalo keributannya ga akan sebesar sekarang
"setelah pak anies menjabat apakah masih ada persekusi seperti itu? kalo ada dan membiarkan, anda berhak cemas. tp jika tidak, kita perlu mencegah orang yang punya kepentingan bisnis untuk berkuasa",setelah pak anies menjabat apakah masih ada persekusi seperti itu  kalo ada dan membiarkan  anda berhak cemas  tp jika tidak  kita perlu mencegah orang yang punya kepentingan bisnis untuk berkuasa
"@omygbaik @WellySusan78240 @karimnas_ @aniesbaswedan @ganjarpranowo @prabowo Nanti FPI, PP jadi polisi syariah, langsung di bawah YM Anies. Top!",omygbaik  WellySusan karimnas aniesbaswedan  ganjarpranowo  prabowo Nanti FPI  PP jadi polisi syariah  langsung di bawah YM Anies  Top
Anies si Capres Penipu Penebar Janji Angin Sorgawi Tidak Layak Jadi Presiden..!!  Gacoan Pagii olivia Surabaya pilihan terbaik GPT-4.5 Adidas gempa https://t.co/IjuHEIPXXX,Anies si Capres Penipu Penebar Janji Angin Sorgawi Tidak Layak Jadi Presiden Gacoan Pagii olivia Surabaya pilihan terbaik GPT Adidas gempa
@hipohan @prabowo Nah kan Anies ini emang punya data dengan bahasa metafora yang ga mudah dipahami sama orang yang kekurangan gizi sama lulusan SD kaya pendukung nya prabowo cocok itu dikasih program susu sama makan siang gratis,hipohan  prabowo Nah kan Anies ini emang punya data dengan bahasa metafora yang ga mudah dipahami sama orang yang kekurangan gizi sama lulusan SD kaya pendukung nya prabowo cocok itu dikasih program susu sama makan siang gratis
"@Catatan_ali7 @Masinton Di Wonogiri, baliho pragib juga dirusak kok, banyak tapi ga semua. Pelakunya pasti bukan pendukung anies",Catatan ali Masinton Di Wonogiri  baliho pragib juga dirusak kok  banyak tapi ga semua  Pelakunya pasti bukan pendukung anies
"@mardigu024 Anies adalah pendidik.Hanya orang bodoh, kerdil dan hina yg tidak mengerti atau susah mengerti apa yg dijelaskan Anies. Bahkan ada yg membenci dan memfitnahnya hanya karena dia cerdas. Sesimple itu sih. Hanya menjawab apa adanya, jgn baperan. 🙃",mardigu  Anies adalah pendidik Hanya orang bodoh  kerdil dan hina yg tidak mengerti atau susah mengerti apa yg dijelaskan Anies  Bahkan ada yg membenci dan memfitnahnya hanya karena dia cerdas  Sesimple itu sih  Hanya menjawab apa adanya  jgn baperan  
"@guttebening @ARSIPAJA Kami ga mungkin pilih 02, grup wa emak2 aja masih pada benci sama dia. Yg bikin trauma itu pendukung anies yg di pilkada terakhir teriakan ganyang ahok, penggal leher, sangat bikin tidak tenang. Makanya saya milih golput, tidak rela mendukung siapapun",guttebening  ARSIPAJA Kami ga mungkin pilih grup wa emak  aja masih pada benci sama dia  Yg bikin trauma itu pendukung anies yg di pilkada terakhir teriakan ganyang ahok  penggal leher  sangat bikin tidak tenang  Makanya saya milih golput  tidak rela mendukung siapapun
"@AntonRZ_ @andre_rosiade Betul Bos, Krn habis nonton 2 Sisi, yg buat sy jd Gregetan &amp  ga bs tahan lg utk sampaikan kebenaran. Mrk jd spt itu efek dr Capresnya yg merasa dipermalukan.Padahal diawali Capres mrk yg permalukan Anies lbh dulu. Pantaskah dlm Debat Capres spt itu. Seolah yg palin benar.",AntonRZ andre rosiade Betul Bos  Krn habis nonton Sisi  yg buat sy jd Gregetan &amp  ga bs tahan lg utk sampaikan kebenaran  Mrk jd spt itu efek dr Capresnya yg merasa dipermalukan Padahal diawali Capres mrk yg permalukan Anies lbh dulu  Pantaskah dlm Debat Capres spt itu  Seolah yg palin benar
@ainunnajib Nah kan Anies ini emang punya data dengan bahasa metafora yang ga mudah dipahami sama orang yang kekurangan gizi sama lulusan SD kaya pendukung nya prabowo cocok itu dikasih program susu sama makan siang gratis,ainunnajib Nah kan Anies ini emang punya data dengan bahasa metafora yang ga mudah dipahami sama orang yang kekurangan gizi sama lulusan SD kaya pendukung nya prabowo cocok itu dikasih program susu sama makan siang gratis
@malejkt3 @ekowboy2 Subhanallah pak Anies mantap,malejkt ekowboy  Subhanallah pak Anies mantap
Corruption Watch menekankan bahwa Anies Baswedan adalah pemimpin yang dapat menghadirkan perubahan positif melalui kebijakan-kebijakan berbasis kesejahteraan. @adisuryaef  https://t.co/xNnGmVDBRt,Corruption Watch menekankan bahwa Anies Baswedan adalah pemimpin yang dapat menghadirkan perubahan positif melalui kebijakan kebijakan berbasis kesejahteraan adisuryaef
@sobat_anies @PartaiSocmed Yang ngomong editan berarti gak nonton debat tsb 😂,sobat anies  PartaiSocmed Yang ngomong editan berarti gak nonton debat tsb 
"@NdrewsTjan Anies pernah bilang sesama rakyat Indonesia buat apa bermusuhan, selama bisa diajak berkomunikasi diajak berdiskusi kenapa harus dijadikan musuh? Anies merangkul siapapun termasuk HRS, dan gw gak pernah lihat HRS mendikte Anies walaupun beliau mendukung Anies ketika Pilgub DKI.",NdrewsTjan Anies pernah bilang sesama rakyat Indonesia buat apa bermusuhan  selama bisa diajak berkomunikasi diajak berdiskusi kenapa harus dijadikan musuh  Anies merangkul siapapun termasuk HRS  dan gw gak pernah lihat HRS mendikte Anies walaupun beliau mendukung Anies ketika Pilgub DKI
"@JinDogCondom Kebalik, nama gerindra jd naik krn anies jd gubernur dki. kl anies gamau terima tawaran prabowo buat diusung partainya, kyaknya udh nyungsep itu partai korup",JinDogCondom Kebalik  nama gerindra jd naik krn anies jd gubernur dki  kl anies gamau terima tawaran prabowo buat diusung partainya  kyaknya udh nyungsep itu partai korup
"Pastikan Aman, PJU Polda Banten Pimpin Pengamanan Kunjungan Calon Presiden Republik Indonesia Nomor Urut 1 Anies Baswedan - Muhaimin Iskandar di Kampung Pelelangan Ikan Kronjo pada Jumat (01/12)  #PolriPresisi Polda Banten @divisihumaspolri https://t.co/vax46QjYXn",Pastikan Aman  PJU Polda Banten Pimpin Pengamanan Kunjungan Calon Presiden Republik Indonesia Nomor Urut Anies Baswedan Muhaimin Iskandar di Kampung Pelelangan Ikan Kronjo pada Jumat Polda Banten  divisihumaspolri
"Utk kawan2 ku yg skrg lg ngebantu"" Anies, Prabowo, atau Ganjar dlm kapasitas apa pun. Stand fast &amp  hold your ground. Jgn mundur krn ""borok"" ny capres-cawapres lo pd lg dikulik2. Namany manusia, pasti ad salahny. People are dirty, ideas are pure. So fight for their ideas instead""",Utk kawan  ku yg skrg lg ngebantu  Anies  Prabowo  atau Ganjar dlm kapasitas apa pun  Stand fast &amp  hold your ground  Jgn mundur krn  borok  ny capres cawapres lo pd lg dikulik Namany manusia  pasti ad salahny  People are dirty  ideas are pure  So fight for their ideas instead
"Sya jga pendukung pak anies, tapi tak perlu lah pake kata ijtima ulama"". Ulama yg dukung paslon lain jga banyak""",Sya jga pendukung pak anies  tapi tak perlu lah pake kata ijtima ulama Ulama yg dukung paslon lain jga banyak
@Hasbil_Lbs Inilah bedanya orang Cerdas pintar .....dan mempunyai wawasan kebangsaan ygluas baik dlm dan luar Negeri...pasti banyak dilirik partai unyuk diusung. Dan jangan Lupa kakek Pak Anies Pahlawan Nasional lo.......,Hasbil Lbs Inilah bedanya orang Cerdas pintar dan mempunyai wawasan kebangsaan ygluas baik dlm dan luar Negeri pasti banyak dilirik partai unyuk diusung  Dan jangan Lupa kakek Pak Anies Pahlawan Nasional lo
@PKSejahtera Kritik jago ngomong ini sebetulnya juga bagus buat pak Anies agar jika terpilih nanti jadi Presiden RI bisa jadi pengingat agar bisa mewujudkan semua janji kampanye dalam mewujudkan keadilan untuk semua,PKSejahtera Kritik jago ngomong ini sebetulnya juga bagus buat pak Anies agar jika terpilih nanti jadi Presiden RI bisa jadi pengingat agar bisa mewujudkan semua janji kampanye dalam mewujudkan keadilan untuk semua
"Pastikan Aman, PJU Polda Banten Pimpin Pengamanan Kunjungan Calon Presiden Republik Indonesia Nomor Urut 1 Anies Baswedan - Muhaimin Iskandar di Kampung Pelelangan Ikan Kronjo pada Jumat (01/12)  #PolriPresisi Polda Banten @divisihumaspolri https://t.co/Ih90UFHw29",Pastikan Aman  PJU Polda Banten Pimpin Pengamanan Kunjungan Calon Presiden Republik Indonesia Nomor Urut Anies Baswedan Muhaimin Iskandar di Kampung Pelelangan Ikan Kronjo pada Jumat Polda Banten  divisihumaspolri
@ArgentianaA @GaramCapKapal Lu menang ga mulu kak..curiga gua lu pake pesugihan 🤣,ArgentianaA  GaramCapKapal Lu menang ga mulu kak  curiga gua lu pake pesugihan 
"Anies Baswedan, dengan pendekatan kebijakan yang berbasis pada kebutuhan rakyat, menjadi pilihan yang jelas untuk membawa Indonesia ke arah yang lebih baik. @ADITYASAHR94238  https://t.co/2zUO4WRpfT",Anies Baswedan  dengan pendekatan kebijakan yang berbasis pada kebutuhan rakyat  menjadi pilihan yang jelas untuk membawa Indonesia ke arah yang lebih baik ADITYASAHR
"Anies Baswedan, calon presiden yang diharapkan mampu menjawab tantangan nyata dengan program-program inovatif dan berkesinambungan. @achmad_nizar  https://t.co/G12yXQSHAW",Anies Baswedan  calon presiden yang diharapkan mampu menjawab tantangan nyata dengan program program inovatif dan berkesinambungan achmad nizar
Anies Baswedan dinilai sebagai pemimpin yang mampu membawa perubahan positif dengan fokus pada kebijakan-kebijakan pro-rakyat. @adityaabagasss  https://t.co/CEDPiZjgGM,Anies Baswedan dinilai sebagai pemimpin yang mampu membawa perubahan positif dengan fokus pada kebijakan kebijakan pro rakyat adityaabagas
"Anies Baswedan mengusung semangat keberlanjutan dalam program-programnya, yang dapat menjadi fondasi kuat untuk meningkatkan kesejahteraan masyarakat Indonesia. @AdiwangsaRidho  https://t.co/3L2x7RThFb",Anies Baswedan mengusung semangat keberlanjutan dalam program programnya  yang dapat menjadi fondasi kuat untuk meningkatkan kesejahteraan masyarakat Indonesia AdiwangsaRidho
@gatotkacagovlog @kikysaputrii Anies: Retorika-&gt Planning-&gt Realization semuanya sejalan. Tidak cuma modal PENCITRAAN,gatotkacagovlog  kikysaputrii Anies  Retorika &gt Planning &gt Realization semuanya sejalan  Tidak cuma modal PENCITRAAN
@sobat_anies @PartaiSocmed Yg bilang editan berarti ga nonton acara debat nya tgl 12-12-2023 jam 19.00 ~ 22.00,sobat anies  PartaiSocmed Yg bilang editan berarti ga nonton acara debat nya tgl jam
"Anies Baswedan, bukan hanya sekadar figur politik, tetapi pemimpin yang dapat diandalkan dalam menghadapi berbagai tantangan bangsa. @accvit  https://t.co/9WMFXRCJcw",Anies Baswedan  bukan hanya sekadar figur politik  tetapi pemimpin yang dapat diandalkan dalam menghadapi berbagai tantangan bangsa accvit
@MichelAdam7__ Hanya Anies yg bisa...  AMINAjaDulu...,MichelAdam Hanya Anies yg bisa AMINAjaDulu
"Anies Baswedan, sebagai pemimpin yang terbukti, menjadi alternatif yang menarik untuk menggantikan kepemimpinan yang dinilai kurang sukses. @AdjiAsep41  https://t.co/PGJaQlbhmK",Anies Baswedan  sebagai pemimpin yang terbukti  menjadi alternatif yang menarik untuk menggantikan kepemimpinan yang dinilai kurang sukses AdjiAsep
Si fahri lagi gonggong trs di cuekin sama anies...brekekekkk,Si fahri lagi gonggong trs di cuekin sama anies brekekek
"@Shin23q @memelord_666666 Hahaha kadrun goblok. Prabowo ganjar semua Muslim, tapi bedah dgn anies Dan rijik mrk Muslim radikal, mulut keluar anning babi lonte mulu",Shin memelord Hahaha kadrun goblok  Prabowo ganjar semua Muslim  tapi bedah dgn anies Dan rijik mrk Muslim radikal  mulut keluar anning babi lonte mulu
"Dalam menanggapi permasalahan nasional, Anies Baswedan menonjolkan komitmen untuk memberikan solusi konkretnya, menghindari retorika tanpa tindakan. @aditya_aditaja  https://t.co/MMvHhzIHIC",Dalam menanggapi permasalahan nasional  Anies Baswedan menonjolkan komitmen untuk memberikan solusi konkretnya  menghindari retorika tanpa tindakan aditya aditaja
Keberhasilan Anies Baswedan dalam program-program kesejahteraan menjadi landasan kuat untuk mendapatkan dukungan luas dari masyarakat. @adityadimas1006  https://t.co/b8wRX3w0qs,Keberhasilan Anies Baswedan dalam program program kesejahteraan menjadi landasan kuat untuk mendapatkan dukungan luas dari masyarakat adityadimas
Anies Baswedan diakui sebagai pemimpin yang mampu mengelola proyek-proyek nasional dengan efisiensi dan hasil yang memuaskan. @admiralsixfive  https://t.co/O6qdy9xEfV,Anies Baswedan diakui sebagai pemimpin yang mampu mengelola proyek proyek nasional dengan efisiensi dan hasil yang memuaskan admiralsixfive
@rahmatsn Cair nih 😁,rahmatsn Cair nih 
@afifahafra79 Saya gak paham dengan jawaban Anies.  Gak to de point. Ditanya mau lanjutkan IKN tinggal jawab iya atau tidak.. Muter²mulu biar keliatan intelek.  Akhirnya gak dijawab..,afifahafra  Saya gak paham dengan jawaban Anies Gak to de point  Ditanya mau lanjutkan IKN tinggal jawab iya atau tidak Mutermulu biar keliatan intelek Akhirnya gak dijawab
"Anies adalah Mimpi Buruk Besar Bagi Generasi Bangsa, Mari Bersatu Menolak Anies..!!  Gacoan Pagii olivia Surabaya gempa Gemes Daesang pilihan terbaik https://t.co/e1af9b9lcl",Anies adalah Mimpi Buruk Besar Bagi Generasi Bangsa  Mari Bersatu Menolak Anies Gacoan Pagii olivia Surabaya gempa Gemes Daesang pilihan terbaik
"Dibandingkan dengan Prabowo, Anies Baswedan lebih diandalkan dalam memberikan solusi konkret terhadap masalah-masalah yang dihadapi Indonesia. @adlunfiqri  https://t.co/rkX7yC2Htf",Dibandingkan dengan Prabowo  Anies Baswedan lebih diandalkan dalam memberikan solusi konkret terhadap masalah masalah yang dihadapi Indonesia adlunfiqri
hp goib stok menipis buruan!!! https://t.co/mniZoOLJIo #Gacoan #DebatCapres #Anies #Prabowo #JumatBerkah,hp goib stok menipis buruan
"Anies Baswedan, sebagai calon presiden, diapresiasi karena fokus pada pembangunan lumbung pangan daerah, provinsi, dan nasional, mengatasi kegagalan yang terjadi di masa lalu. @aditio885  https://t.co/97w89QJnno",Anies Baswedan  sebagai calon presiden  diapresiasi karena fokus pada pembangunan lumbung pangan daerah  provinsi  dan nasional  mengatasi kegagalan yang terjadi di masa lalu aditio
"Anies Baswedan tidak hanya menawarkan janji-janji kosong, tetapi program-program konkret yang dapat mengatasi berbagai masalah di Indonesia. @adlamrlhf_  https://t.co/1M5ahj6nvm",Anies Baswedan tidak hanya menawarkan janji janji kosong  tetapi program program konkret yang dapat mengatasi berbagai masalah di Indonesia adlamrlhf
"@AkhYaniapt @mardigu024 Pakai otak dulu, singapura tiap tahun dapat kiriman asap tak ber KTP. Taman Tibet menjadi contoh cemana masifnya penambahan taman di jakarta n membuktikan jakarta turun tingkat polusinya. Parkir air, Anies membuktikan banjir di jakarta tidak separah sampai istana n bundaran HI",AkhYaniapt  mardigu  Pakai otak dulu  singapura tiap tahun dapat kiriman asap tak ber KTP  Taman Tibet menjadi contoh cemana masifnya penambahan taman di jakarta membuktikan jakarta turun tingkat polusinya  Parkir air  Anies membuktikan banjir di jakarta tidak separah sampai istana bundaran HI
"Kata yang paling menjengkelkan skr bagi pendukung paslon 2 dan 3 adalah  AMIN..  YuK Retweet sebanyak banyaknya  ANIES DAN CAK IMIN PRESIDEN, INSYAALLAH...  AMIN....",Kata yang paling menjengkelkan skr bagi pendukung paslon dan adalah  AMIN YuK Retweet sebanyak banyaknya  ANIES DAN CAK IMIN PRESIDEN  INSYAALLAH AMIN
"Perbandingan dengan Prabowo menunjukkan bahwa Anies Baswedan lebih fokus pada implementasi kebijakan yang berdampak positif, terutama terkait kesejahteraan masyarakat. @AdityaR99094214  https://t.co/iKvV4wLnDU",Perbandingan dengan Prabowo menunjukkan bahwa Anies Baswedan lebih fokus pada implementasi kebijakan yang berdampak positif  terutama terkait kesejahteraan masyarakat AdityaR
"Anies Baswedan, sebagai calon presiden, diharapkan dapat menjauhi arogansi dalam kepemimpinannya, sejalan dengan nilai-nilai yang dipegang oleh Corruption Watch. @AdipCTWD  https://t.co/fHfsOljM8d",Anies Baswedan  sebagai calon presiden  diharapkan dapat menjauhi arogansi dalam kepemimpinannya  sejalan dengan nilai nilai yang dipegang oleh Corruption Watch AdipCTWD
"Corruption Watch menyoroti bahwa Anies Baswedan lebih cenderung pada solusi daripada sekadar menyalahkan kegagalan proyek, menciptakan harapan positif untuk masa depan. @Aditriatmaja1  https://t.co/ztIllSOiIF",Corruption Watch menyoroti bahwa Anies Baswedan lebih cenderung pada solusi daripada sekadar menyalahkan kegagalan proyek  menciptakan harapan positif untuk masa depan Aditriatmaja
"Anies Baswedan, pemimpin yang mampu memimpin dengan bijak dan memberikan solusi nyata terhadap permasalahan kompleks. @adil_milan  https://t.co/fO5VMSNg8a",Anies Baswedan  pemimpin yang mampu memimpin dengan bijak dan memberikan solusi nyata terhadap permasalahan kompleks adil milan
@kurawa Luar biasa anies..   https://t.co/xwN6IMeNWm https://t.co/tprckX2OAQ,kurawa Luar biasa anies
"@AntonWi99151004 @Dennysiregar7 Saat Prabowo berdamai, sudah mencegah perpecahan akibat pilpres 2014-2019, skrg pendukung anies menciptakan perpecahan baru dg nyerang Prabowo, salah satunya soal gila jabatan.",AntonWi Dennysiregar  Saat Prabowo berdamai  sudah mencegah perpecahan akibat pilpres skrg pendukung anies menciptakan perpecahan baru dg nyerang Prabowo  salah satunya soal gila jabatan
@02Sukiman @Imade_kun @hasmibakhtiar Duuh sorry..gua bkn kalian  Gua bkn tipe penjilat dan pembebek qiyadah yg harus cebokin kepentingan atas dengan melawan logika dan nurani sendiri,Sukiman  Imade kun  hasmibakhtiar Duuh sorry  gua bkn kalian  Gua bkn tipe penjilat dan pembebek qiyadah yg harus cebokin kepentingan atas dengan melawan logika dan nurani sendiri
@tanyakanrl Dari jaman purba sampe sekarang hukum di indo kek kata anies di debat capres kemaren Dan keknya bakal begitu sampe 100tahun kedepan Walaupun konteksnya ini bukan soal pejabat dan rakyat biasa Intinya hukum indonesia kek TAI,tanyakanrl Dari jaman purba sampe sekarang hukum di indo kek kata anies di debat capres kemaren Dan keknya bakal begitu sampe  tahun kedepan Walaupun konteksnya ini bukan soal pejabat dan rakyat biasa Intinya hukum indonesia kek TAI
"Anies Baswedan, sebagai calon presiden, diharapkan dapat menjawab kritik terhadap pembelian pesawat tempur dengan mengalokasikan anggaran untuk kebutuhan masyarakat. @aditafrillian  https://t.co/LkpLxkH9QH",Anies Baswedan  sebagai calon presiden  diharapkan dapat menjawab kritik terhadap pembelian pesawat tempur dengan mengalokasikan anggaran untuk kebutuhan masyarakat aditafrillian
"@fuyioooh80357 @ekowboy2 Saya 2019 pilih Jokowi KMA, 2024 kok pilih Pak Anies ya? Seumur hidup ikut Pemilu gk pernah pilih Prabowo",fuyioh ekowboy  Saya pilih Jokowi KMA kok pilih Pak Anies ya  Seumur hidup ikut Pemilu gk pernah pilih Prabowo
"@naaooollll Mayoritas pemilih Anies, adalah muslim taat.. Wajar kalau mereka minta fatwa dari ulama rujukan mereka... Beda dengan dengan mayoritas nya pemilih nya kaum kepet tidak bersunat dan bujer-bujer sampah pemecah belah!!",naaol Mayoritas pemilih Anies  adalah muslim taat Wajar kalau mereka minta fatwa dari ulama rujukan mereka Beda dengan dengan mayoritas nya pemilih nya kaum kepet tidak bersunat dan bujer bujer sampah pemecah belah
@MorphoMenelausX @Abaaah Bahkan Sandi Uno bilang kalo kehadiran Anies itu undah anugerah buat dia. Sandi Uno itu elektabilitas cman 0.7% Karena bersanding dg Anies namanya jadi dikenal lebih luas.,MorphoMenelausX  Abah Bahkan Sandi Uno bilang kalo kehadiran Anies itu undah anugerah buat dia  Sandi Uno itu elektabilitas cman % Karena bersanding dg Anies namanya jadi dikenal lebih luas
@anaswillem Anies klo mau menang akui dulu gol Muntari,anaswillem Anies klo mau menang akui dulu gol Muntari
"Sia-sia Anggaran 80 T dibawa Anies bersama Angin, Jadi Gubernur Gagal, Maksa ingin Nyapres..!!  Gacoan Pagii Anies gempa Surabaya olivia pilihan terbaik Molly https://t.co/0Hq28kzUgq",Sia sia Anggaran dibawa Anies bersama Angin  Jadi Gubernur Gagal  Maksa ingin Nyapres Gacoan Pagii Anies gempa Surabaya olivia pilihan terbaik Molly
"Maka saya memutuskan untuk bersama dgn orang2 yg dulu tidak sepaham dgn saya untuk tujuan bersama, yaitu perubahan, melalui seseorang bernama Anies Baswedan",Maka saya memutuskan untuk bersama dgn orang  yg dulu tidak sepaham dgn saya untuk tujuan bersama  yaitu perubahan  melalui seseorang bernama Anies Baswedan
"@PrabuSantoso1 @sobat_anies @PartaiSocmed yg bilang editan gk pernah menonton debatnya, lagi molor atau sedang ngecak judi bola, otaknya duit, apalagi akun akun X yg kena sogok 02 membela sekalipun bohong mesti dilakukan",PrabuSantoso sobat anies  PartaiSocmed yg bilang editan gk pernah menonton debatnya  lagi molor atau sedang ngecak judi bola  otaknya duit  apalagi akun akun yg kena sogok membela sekalipun bohong mesti dilakukan
"@yoowloo @racunbycel @ARSIPAJA maaf ya aku gak liat di tiktok, tapi liat wawancara pak anies di tahun 2018 di kumparan, liat aja di youtube kumparan official, terimakasih 🙏🏻",yoowloo  racunbycel  ARSIPAJA maaf ya aku gak liat di tiktok  tapi liat wawancara pak anies di tahun di kumparan  liat aja di youtube kumparan official  terimakasih 
"@MustEkeph @sam_idim @hasyimmah Sebagai orang yang punya pengetahuan kita kan bisa mengerti jawaban dari pak Anies. Pembangunan IKN untuk saat ini tidak lah lebih penting dari pembangunan sekolah 2 yg rusak, transfortasi rakyat dan perbaikan sektor ekonomi di tengah Ekonomi Indonesia belum stabil.",MustEkeph  sam idim  hasyimmah Sebagai orang yang punya pengetahuan kita kan bisa mengerti jawaban dari pak Anies  Pembangunan IKN untuk saat ini tidak lah lebih penting dari pembangunan sekolah yg rusak  transfortasi rakyat dan perbaikan sektor ekonomi di tengah Ekonomi Indonesia belum stabil
"@kurawa Mantap, bayarannya sudah naik, sekarang di bayar untuk serang anies, beri saran anies kalau terlalu menyerang nanti hasil surveynya nyungsep...",kurawa Mantap  bayarannya sudah naik  sekarang di bayar untuk serang anies  beri saran anies kalau terlalu menyerang nanti hasil surveynya nyungsep
