negation,formalization
"['moga', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'dapat', 'jadi', 'duo', 'yang', 'bawa', 'sinar', 'baik', 'untuk', 'jakarta', 'damselettc', 'gp', 'presiden']","['moga', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'dapat', 'jadi', 'duo', 'yang', 'bawa', 'sinar', 'baik', 'untuk', 'jakarta', 'damselettc', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'tunjuk', 'bahwa', 'buah', 'negara', 'yang', 'kuat', 'mula', 'dari', 'keluarga', 'yang', 'kuat', 'moga', 'hangat', 'dalam', 'keluarga', 'bisa', 'jadi', 'cermin', 'bagi', 'bijak', 'bijak', 'positif', 'bagi', 'rakyat', 'jatim', 'tokillaackerman', 'gp', 'presiden']","['ganjar', 'pranowo', 'tunjuk', 'bahwa', 'buah', 'negara', 'yang', 'kuat', 'mula', 'dari', 'keluarga', 'yang', 'kuat', 'moga', 'hangat', 'dalam', 'keluarga', 'bisa', 'jadi', 'cermin', 'bagi', 'bijak', 'bijak', 'positif', 'bagi', 'rakyat', 'jatim', 'tokillaackerman', 'gp', 'presiden']"
"['sukses', 'terus', 'untuk', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'harap', 'kami', 'agar', 'indonesia', 'makin', 'maju', 'dan', 'damai', 'eliusbitu', 'gp', 'presiden']","['sukses', 'terus', 'untuk', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'harap', 'kami', 'agar', 'indonesia', 'makin', 'maju', 'dan', 'damai', 'eliusbitu', 'gp', 'presiden']"
"['berani', 'ganjar', 'pranowo', 'ekspresi', 'sisi', 'ceria', 'tunjuk', 'bahwa', 'pimpin', 'bisa', 'jadi', 'sosok', 'yang', 'dekat', 'diri', 'dengan', 'masyarakat', 'baihaqi', 'gp', 'presiden']","['berani', 'ganjar', 'pranowo', 'ekspresi', 'sisi', 'ceria', 'tunjuk', 'bahwa', 'pimpin', 'bisa', 'jadi', 'sosok', 'yang', 'dekat', 'diri', 'dengan', 'masyarakat', 'baihaqi', 'gp', 'presiden']"
"['warga', 'dki', 'jakarta', 'beri', 'dukung', 'penuh', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'karena', 'yakin', 'bahwa', 'mereka', 'akan', 'jadi', 'pimpin', 'yang', 'mampu', 'bawa', 'ubah', 'positif', 'alloeey', 'gp', 'presiden']","['warga', 'dki', 'jakarta', 'beri', 'dukung', 'penuh', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'karena', 'yakin', 'bahwa', 'mereka', 'akan', 'jadi', 'pimpin', 'yang', 'mampu', 'bawa', 'ubah', 'positif', 'alloeey', 'gp', 'presiden']"
"['dalam', 'sama', 'keluarga', 'ganjar', 'ajar', 'arti', 'penting', 'beri', 'waktu', 'bagi', 'orang', 'orang', 'cinta', 'urexcrush', 'gp', 'presiden']","['dalam', 'sama', 'keluarga', 'ganjar', 'ajar', 'arti', 'penting', 'beri', 'waktu', 'bagi', 'orang', 'orang', 'cinta', 'urexcrush', 'gp', 'presiden']"
"['kualitas', 'orang', 'pimpin', 'tidak_hanya', 'lihat', 'dari', 'pimpin', 'di', 'ranah', 'publik', 'tetapi', 'juga', 'dari', 'bagaimana', 'ia', 'jalan', 'peran', 'di', 'dalam', 'keluarga', 'salut', 'untuk', 'mas', 'ganjar', 'sparklingwota', 'gp', 'presiden']","['kualitas', 'orang', 'pimpin', 'tidak_hanya', 'lihat', 'dari', 'pimpin', 'di', 'ranah', 'publik', 'tetapi', 'juga', 'dari', 'bagaimana', 'ia', 'jalan', 'peran', 'di', 'dalam', 'keluarga', 'salut', 'untuk', 'mas', 'ganjar', 'sparklingwota', 'gp', 'presiden']"
"['dekat', 'mas', 'ganjar', 'dengan', 'alam', 'ingat', 'kita', 'untuk', 'selalu', 'jaga', 'lestari', 'lingkung', 'moga', 'ini', 'jadi', 'perhati', 'utama', 'dalam', 'pimpin', 'tariwian', 'gp', 'presiden']","['dekat', 'mas', 'ganjar', 'dengan', 'alam', 'ingat', 'kita', 'untuk', 'selalu', 'jaga', 'lestari', 'lingkung', 'moga', 'ini', 'jadi', 'perhati', 'utama', 'dalam', 'pimpin', 'tariwian', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'pimpin', 'yang', 'tidak_hanya', 'cipta', 'lapang', 'kerja', 'tapi', 'juga', 'dorong', 'bahagia', 'keluarga', 'behere', 'gp', 'presiden']","['ganjar', 'pranowo', 'pimpin', 'yang', 'tidak_hanya', 'cipta', 'lapang', 'kerja', 'tapi', 'juga', 'dorong', 'bahagia', 'keluarga', 'behere', 'gp', 'presiden']"
"['dukung', 'warga', 'jatim', 'untuk', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'makin', 'kokoh', 'dengan', 'ada', 'contoh', 'harmonis', 'keluarga', 'txtfrmik', 'gp', 'presiden']","['dukung', 'warga', 'jatim', 'untuk', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'makin', 'kokoh', 'dengan', 'ada', 'contoh', 'harmonis', 'keluarga', 'txtfrmik', 'gp', 'presiden']"
"['sama', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'adalah', 'gambar', 'nyata', 'bahwa', 'integritas', 'orang', 'pimpin', 'mulai', 'dari', 'rumah', 'tangga', 'bekas', 'jamet', 'gp', 'presiden']","['sama', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'adalah', 'gambar', 'nyata', 'bahwa', 'integritas', 'orang', 'pimpin', 'mulai', 'dari', 'rumah', 'tangga', 'bekas', 'jamet', 'gp', 'presiden']"
"['akrab', 'ganjar', 'pranowo', 'dengan', 'srimulat', 'hadir', 'nuansa', 'yang', 'unik', 'dalam', 'politik', 'dukung', 'untuk', 'lihat', 'lebih', 'banyak', 'senyum', 'di', 'negara', 'ini', 'bananap', 'gp', 'presiden']","['akrab', 'ganjar', 'pranowo', 'dengan', 'srimulat', 'hadir', 'nuansa', 'yang', 'unik', 'dalam', 'politik', 'dukung', 'untuk', 'lihat', 'lebih', 'banyak', 'senyum', 'di', 'negara', 'ini', 'bananap', 'gp', 'presiden']"
"['dewasa', 'mas', 'ganjar', 'dalam', 'jalan', 'peran', 'bagai', 'suami', 'dan', 'ayah', 'adalah', 'bukti', 'bahwa', 'bijaksana', 'pribadi', 'dapat', 'resap', 'dalam', 'bijak', 'publik', 'vihermawan', 'gp', 'presiden']","['dewasa', 'mas', 'ganjar', 'dalam', 'jalan', 'peran', 'bagai', 'suami', 'dan', 'ayah', 'adalah', 'bukti', 'bahwa', 'bijaksana', 'pribadi', 'dapat', 'resap', 'dalam', 'bijak', 'publik', 'vihermawan', 'gp', 'presiden']"
"['keluarga', 'mas', 'ganjar', 'adalah', 'representasi', 'sama', 'dan', 'bahagia', 'sesuatu', 'yang', 'sangat', 'ingin', 'oleh', 'masyarakat', 'sunnydaay', 'gp', 'presiden']","['keluarga', 'mas', 'ganjar', 'adalah', 'representasi', 'sama', 'dan', 'bahagia', 'sesuatu', 'yang', 'sangat', 'ingin', 'oleh', 'masyarakat', 'sunnydaay', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'pilih', 'cerdas', 'mesra', 'keluarga', 'cipta', 'citra', 'positif', 'untuk', 'pimpin', 'yang', 'kualitas', 'irmarahmawatii', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'pilih', 'cerdas', 'mesra', 'keluarga', 'cipta', 'citra', 'positif', 'untuk', 'pimpin', 'yang', 'kualitas', 'irmarahmawatii', 'gp', 'presiden']"
"['antaranews', 'gaspoll', 'dukung', 'pak', 'ganjar']","['antaranews', 'gaspoll', 'dukung', 'pak', 'ganjar']"
"['ganjar', 'pranowo', 'gubernur', 'yang', 'tidak_hanya', 'fokus', 'pada', 'bangun', 'fisik', 'tapi', 'juga', 'bangun', 'moral', 'beingnon', 'gp', 'presiden']","['ganjar', 'pranowo', 'gubernur', 'yang', 'tidak_hanya', 'fokus', 'pada', 'bangun', 'fisik', 'tapi', 'juga', 'bangun', 'moral', 'beingnon', 'gp', 'presiden']"
"['lihat', 'akrab', 'keluarga', 'mas', 'ganjar', 'buat', 'saya', 'yakin', 'bahwa', 'jatim', 'akan', 'pimpin', 'oleh', 'pimpin', 'yang', 'milik', 'peduli', 'dan', 'integritas', 'sukujebag', 'gp', 'presiden']","['lihat', 'akrab', 'keluarga', 'mas', 'ganjar', 'buat', 'saya', 'yakin', 'bahwa', 'jatim', 'akan', 'pimpin', 'oleh', 'pimpin', 'yang', 'milik', 'peduli', 'dan', 'integritas', 'sukujebag', 'gp', 'presiden']"
"['bapak', 'ganjar', 'teladan', 'sama', 'keluarga', 'akan', 'cipta', 'masyarakat', 'yang', 'saling', 'peduli', 'sukaseblakpedas', 'gp', 'presiden']","['bapak', 'ganjar', 'teladan', 'sama', 'keluarga', 'akan', 'cipta', 'masyarakat', 'yang', 'saling', 'peduli', 'sukaseblakpedas', 'gp', 'presiden']"
"['video', 'mesra', 'keluarga', 'ganjar', 'pranowo', 'beri', 'yakin', 'bahwa', 'pimpin', 'beliau', 'akan', 'bawa', 'hangat', 'bagi', 'semua', 'warga', 'jakarta', 'akiraful', 'gp', 'presiden']","['video', 'mesra', 'keluarga', 'ganjar', 'pranowo', 'beri', 'yakin', 'bahwa', 'pimpin', 'beliau', 'akan', 'bawa', 'hangat', 'bagi', 'semua', 'warga', 'jakarta', 'akiraful', 'gp', 'presiden']"
"['libat', 'keluarga', 'dalam', 'giat', 'alam', 'tunjuk', 'bahwa', 'mas', 'ganjar', 'pranowo', 'milik', 'visi', 'yang', 'jauh', 'hadap', 'penting', 'lestari', 'alam', 'shxxmal', 'gp', 'presiden']","['libat', 'keluarga', 'dalam', 'giat', 'alam', 'tunjuk', 'bahwa', 'mas', 'ganjar', 'pranowo', 'milik', 'visi', 'yang', 'jauh', 'hadap', 'penting', 'lestari', 'alam', 'shxxmal', 'gp', 'presiden']"
"['dekat', 'pak', 'ganjar', 'dengan', 'alam', 'inspirasi', 'kita', 'untuk', 'lebih', 'harga', 'indah', 'alam', 'di', 'sekitar', 'kita', 'asyim', 'ka', 'gp', 'presiden']","['dekat', 'pak', 'ganjar', 'dengan', 'alam', 'inspirasi', 'kita', 'untuk', 'lebih', 'harga', 'indah', 'alam', 'di', 'sekitar', 'kita', 'asyim', 'kakak', 'gp', 'presiden']"
"['sukses', 'terus', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'moga', 'jakarta', 'dapat', 'nikmat', 'makmur', 'di', 'bawah', 'pimpin', 'mereka', 'rbw', 'ree', 'gp', 'presiden']","['sukses', 'terus', 'untuk', 'mas', 'ganjar', 'dan', 'pak', 'mahfud', 'moga', 'jakarta', 'dapat', 'nikmat', 'makmur', 'di', 'bawah', 'pimpin', 'mereka', 'rbw', 'ree', 'gp', 'presiden']"
"['hasil', 'mas', 'ganjar', 'pranowo', 'dalam', 'bangun', 'keluarga', 'jadi', 'inspirasi', 'bagi', 'kita', 'semua', 'sherisherina', 'gp', 'presiden']","['hasil', 'mas', 'ganjar', 'pranowo', 'dalam', 'bangun', 'keluarga', 'jadi', 'inspirasi', 'bagi', 'kita', 'semua', 'sherisherina', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'adalah', 'jawab', 'atas', 'harap', 'kita', 'akan', 'pimpin', 'yang', 'tidak_hanya', 'prestasi', 'di', 'bidang', 'politik', 'tetapi', 'juga', 'bagai', 'sosok', 'keluarga', 'yang', 'baik', 'aidandien', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'adalah', 'jawab', 'atas', 'harap', 'kita', 'akan', 'pimpin', 'yang', 'tidak_hanya', 'prestasi', 'di', 'bidang', 'politik', 'tetapi', 'juga', 'bagai', 'sosok', 'keluarga', 'yang', 'baik', 'aidandien', 'gp', 'presiden']"
"['warga', 'jakarta', 'percaya', 'pada', 'integritas', 'dan', 'kompetensi', 'pak', 'ganjar', 'dan', 'mahfud', 'md', 'moga', 'jalan', 'bangun', 'terus', 'sukses', 'dan', 'kualitas', 'blanyukr', 'gp', 'presiden']","['warga', 'jakarta', 'percaya', 'pada', 'integritas', 'dan', 'kompetensi', 'pak', 'ganjar', 'dan', 'mahfud', 'md', 'moga', 'jalan', 'bangun', 'terus', 'sukses', 'dan', 'kualitas', 'blanyukr', 'gp', 'presiden']"
"['bapak', 'ganjar', 'mesra', 'keluarga', 'adalah', 'contoh', 'nyata', 'pimpin', 'yang', 'bas', 'cinta', 'dan', 'peduli', 'sukadenial', 'gp', 'presiden']","['bapak', 'ganjar', 'mesra', 'keluarga', 'adalah', 'contoh', 'nyata', 'pimpin', 'yang', 'bas', 'cinta', 'dan', 'peduli', 'sukadenial', 'gp', 'presiden']"
"['akrab', 'mas', 'ganjar', 'dengan', 'anak', 'anak', 'beri', 'harap', 'akan', 'generasi', 'muda', 'yang', 'cerdas', 'dan', 'dedikasi', 'swanlake', 'gp', 'presiden']","['akrab', 'mas', 'ganjar', 'dengan', 'anak', 'anak', 'beri', 'harap', 'akan', 'generasi', 'muda', 'yang', 'cerdas', 'dan', 'dedikasi', 'swanlake', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'pimpin', 'yang', 'dapat', 'cipta', 'bijak', 'yang', 'sesuai', 'dengan', 'butuh', 'rakyat', 'soobkuna', 'gp', 'presiden']","['ganjar', 'pranowo', 'pimpin', 'yang', 'dapat', 'cipta', 'bijak', 'yang', 'sesuai', 'dengan', 'butuh', 'rakyat', 'soobkuna', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'adalah', 'pasang', 'yang', 'dapat', 'rangkul', 'ragam', 'dan', 'satu', 'bangsa', 'billar', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'adalah', 'pasang', 'yang', 'dapat', 'rangkul', 'ragam', 'dan', 'satu', 'bangsa', 'billar', 'gp', 'presiden']"
"['akrab', 'mas', 'ganjar', 'dengan', 'anak', 'anak', 'gambar', 'bahwa', 'keluarga', 'adalah', 'prioritas', 'utama', 'bahkan', 'bagi', 'orang', 'pimpin', 'summerrins', 'gp', 'presiden']","['akrab', 'mas', 'ganjar', 'dengan', 'anak', 'anak', 'gambar', 'bahwa', 'keluarga', 'adalah', 'prioritas', 'utama', 'bahkan', 'bagi', 'orang', 'pimpin', 'summerrins', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'moga', 'hangat', 'keluarga', 'jadi', 'pilar', 'utama', 'dalam', 'bangun', 'jatim', 'yang', 'inklusif', 'dan', 'adil', 'thewirjos', 'gp', 'presiden']","['ganjar', 'pranowo', 'moga', 'hangat', 'keluarga', 'jadi', 'pilar', 'utama', 'dalam', 'bangun', 'jatim', 'yang', 'inklusif', 'dan', 'adil', 'thewirjos', 'gp', 'presiden']"
"['moga', 'sama', 'keluarga', 'ganjar', 'pranowo', 'dapat', 'tular', 'ke', 'seluruh', 'masyarakat', 'indonesia', 'statusdilema', 'gp', 'presiden']","['moga', 'sama', 'keluarga', 'ganjar', 'pranowo', 'dapat', 'tular', 'ke', 'seluruh', 'masyarakat', 'indonesia', 'statusdilema', 'gp', 'presiden']"
"['sukses', 'ganjar', 'pranowo', 'dalam', 'didik', 'anak', 'anak', 'jadi', 'bukti', 'bahwa', 'pimpin', 'mulai', 'dari', 'rumah', 'tykimjeong', 'gp', 'presiden']","['sukses', 'ganjar', 'pranowo', 'dalam', 'didik', 'anak', 'anak', 'jadi', 'bukti', 'bahwa', 'pimpin', 'mulai', 'dari', 'rumah', 'tykimjeong', 'gp', 'presiden']"
"['akrab', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'cipta', 'aura', 'positif', 'yang', 'sangat', 'perlu', 'dalam', 'jalan', 'perintah', 'di', 'jakarta', 'didancoek', 'gp', 'presiden']","['akrab', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'cipta', 'aura', 'positif', 'yang', 'sangat', 'perlu', 'dalam', 'jalan', 'perintah', 'di', 'jakarta', 'didancoek', 'gp', 'presiden']"
"['prihati', 'utami', 'happiest', 'birthday', 'alam', 'ganjar', 'moga', 'mimpi', 'mimpi', 'besar', 'capai', 'satu', 'satu']","['prihati', 'utami', 'happiest', 'birthday', 'alam', 'ganjar', 'moga', 'mimpi', 'mimpi', 'besar', 'capai', 'satu', 'satu']"
"['video', 'sama', 'keluarga', 'ganjar', 'pranowo', 'beri', 'harap', 'bahwa', 'hidup', 'pribadi', 'yang', 'imbang', 'dapat', 'cipta', 'pimpin', 'yang', 'lebih', 'baik', 'loeyva', 'gp', 'presiden']","['video', 'sama', 'keluarga', 'ganjar', 'pranowo', 'beri', 'harap', 'bahwa', 'hidup', 'pribadi', 'yang', 'imbang', 'dapat', 'cipta', 'pimpin', 'yang', 'lebih', 'baik', 'loeyva', 'gp', 'presiden']"
"['moga', 'hangat', 'keluarga', 'ganjar', 'pranowo', 'jadi', 'bawa', 'harap', 'bagi', 'maju', 'indonesia', 'staykrna', 'gp', 'presiden']","['moga', 'hangat', 'keluarga', 'ganjar', 'pranowo', 'jadi', 'bawa', 'harap', 'bagi', 'maju', 'indonesia', 'staykrna', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'tidak_hanya', 'punya', 'visi', 'tapi', 'juga', 'bisa', 'main', 'dengan', 'hati', 'dukung', 'warga', 'jateng', 'makin', 'buat', 'langkah', 'tuju', 'istana', 'makin', 'mantap', 'bananna', 'an', 'gp', 'presiden']","['ganjar', 'pranowo', 'tidak_hanya', 'punya', 'visi', 'tapi', 'juga', 'bisa', 'main', 'dengan', 'hati', 'dukung', 'warga', 'jateng', 'makin', 'buat', 'langkah', 'tuju', 'istana', 'makin', 'mantap', 'bananna', 'an', 'gp', 'presiden']"
"['dekat', 'ganjar', 'pranowo', 'dengan', 'anak', 'anak', 'ajar', 'kita', 'arti', 'penting', 'didik', 'keluarga', 'bilal', 'chibi', 'gp', 'presiden']","['dekat', 'ganjar', 'pranowo', 'dengan', 'anak', 'anak', 'ajar', 'kita', 'arti', 'penting', 'didik', 'keluarga', 'bilal', 'chibi', 'gp', 'presiden']"
"['moga', 'pimpin', 'ganjar', 'pranowo', 'bawa', 'indonesia', 'tuju', 'lanjut', 'dan', 'maju', 'bijihkuacih', 'gp', 'presiden']","['moga', 'pimpin', 'ganjar', 'pranowo', 'bawa', 'indonesia', 'tuju', 'lanjut', 'dan', 'maju', 'bijihkuacih', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'beri', 'contoh', 'konkret', 'bahwa', 'sama', 'dalam', 'keluarga', 'jadi', 'landas', 'bagi', 'pimpin', 'yang', 'baik', 'twistercookies', 'gp', 'presiden']","['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'beri', 'contoh', 'konkret', 'bahwa', 'sama', 'dalam', 'keluarga', 'jadi', 'landas', 'bagi', 'pimpin', 'yang', 'baik', 'twistercookies', 'gp', 'presiden']"
"['mas', 'ganjar', 'pranowo', 'tidak_hanya', 'cipta', 'bahagia', 'di', 'keluarga', 'tapi', 'juga', 'di', 'hati', 'banyak', 'warga', 'jatim', 'yang', 'yakin', 'beliau', 'bisa', 'bawa', 'ubah', 'positif', 'lahudahan', 'gp', 'presiden']","['mas', 'ganjar', 'pranowo', 'tidak_hanya', 'cipta', 'bahagia', 'di', 'keluarga', 'tapi', 'juga', 'di', 'hati', 'banyak', 'warga', 'jatim', 'yang', 'yakin', 'beliau', 'bisa', 'bawa', 'ubah', 'positif', 'lahudahan', 'gp', 'presiden']"
"['sukses', 'selalu', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'pimpin', 'mereka', 'bawa', 'baik', 'dan', 'bahagia', 'untuk', 'indonesia', 'sendoksutil', 'gp', 'presiden']","['sukses', 'selalu', 'untuk', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'moga', 'pimpin', 'mereka', 'bawa', 'baik', 'dan', 'bahagia', 'untuk', 'indonesia', 'sendoksutil', 'gp', 'presiden']"
"['akrab', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'cipta', 'citra', 'pimpin', 'yang', 'humanis', 'bemybaby', 'gp', 'presiden']","['akrab', 'ganjar', 'pranowo', 'dengan', 'keluarga', 'cipta', 'citra', 'pimpin', 'yang', 'humanis', 'bemybaby', 'gp', 'presiden']"
"['video', 'mesra', 'keluarga', 'mas', 'ganjar', 'jadi', 'bukti', 'bahwa', 'orang', 'pimpin', 'sejati', 'tidak_hanya', 'penting', 'diri', 'sendiri', 'tetapi', 'juga', 'bahagia', 'orang', 'orang', 'di', 'sekitar', 'theburnof', 'gp', 'presiden']","['video', 'mesra', 'keluarga', 'mas', 'ganjar', 'jadi', 'bukti', 'bahwa', 'orang', 'pimpin', 'sejati', 'tidak_hanya', 'penting', 'diri', 'sendiri', 'tetapi', 'juga', 'bahagia', 'orang', 'orang', 'di', 'sekitar', 'theburnof', 'gp', 'presiden']"
"['sama', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'cermin', 'dari', 'pimpin', 'yang', 'libat', 'hati', 'nurani', 'dan', 'empati', 'hadap', 'butuh', 'rakyat', 'lorkid', 'gp', 'presiden']","['sama', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'cermin', 'dari', 'pimpin', 'yang', 'libat', 'hati', 'nurani', 'dan', 'empati', 'hadap', 'butuh', 'rakyat', 'lorkid', 'gp', 'presiden']"
"['jakarta', 'butuh', 'pimpin', 'seperti', 'ganjar', 'pranowo', 'yang', 'tidak_hanya', 'bisa', 'buat', 'bijak', 'pintar', 'tetapi', 'juga', 'bisa', 'cipta', 'hangat', 'di', 'tengah', 'masyarakat', 'didofabian', 'gp', 'presiden']","['jakarta', 'butuh', 'pimpin', 'seperti', 'ganjar', 'pranowo', 'yang', 'tidak_hanya', 'bisa', 'buat', 'bijak', 'pintar', 'tetapi', 'juga', 'bisa', 'cipta', 'hangat', 'di', 'tengah', 'masyarakat', 'didofabian', 'gp', 'presiden']"
"['mas', 'ganjar', 'dan', 'pak', 'mahfud', 'harap', 'bawa', 'ubah', 'positif', 'dan', 'maju', 'yang', 'signifikan', 'sitiarbiyati', 'gp', 'presiden']","['mas', 'ganjar', 'dan', 'pak', 'mahfud', 'harap', 'bawa', 'ubah', 'positif', 'dan', 'maju', 'yang', 'signifikan', 'sitiarbiyati', 'gp', 'presiden']"
"['mesra', 'dalam', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'bukti', 'bahwa', 'cinta', 'dan', 'kasih', 'sayang', 'dapat', 'jadi', 'kuat', 'dalam', 'pimpin', 'snowsugary', 'gp', 'presiden']","['mesra', 'dalam', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'bukti', 'bahwa', 'cinta', 'dan', 'kasih', 'sayang', 'dapat', 'jadi', 'kuat', 'dalam', 'pimpin', 'snowsugary', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'teladan', 'pimpin', 'yang', 'akar', 'pada', 'nilai', 'nilai', 'keluarga', 'dukung', 'kami', 'selalu', 'serta', 'jalan', 'politik', 'umimamiqu', 'gp', 'presiden']","['ganjar', 'pranowo', 'teladan', 'pimpin', 'yang', 'akar', 'pada', 'nilai', 'nilai', 'keluarga', 'dukung', 'kami', 'selalu', 'serta', 'jalan', 'politik', 'umimamiqu', 'gp', 'presiden']"
"['ganjar', 'pranowo', 'pimpin', 'yang', 'selalu', 'dekat', 'diri', 'pada', 'masyarakat', 'dengar', 'aspirasi', 'dan', 'tindak', 'sesuai', 'butuh', 'bellabelli', 'gp', 'presiden']","['ganjar', 'pranowo', 'pimpin', 'yang', 'selalu', 'dekat', 'diri', 'pada', 'masyarakat', 'dengar', 'aspirasi', 'dan', 'tindak', 'sesuai', 'butuh', 'bellabelli', 'gp', 'presiden']"
"['semua', 'orang', 'punya', 'masa', 'lalu', 'tapi', 'yang', 'penting', 'adalah', 'bagaimana', 'orang', 'tumbuh', 'dan', 'kembang', 'pak', 'ganjar', 'telah', 'bukti', 'komitmen', 'untuk', 'rakyat', 'jakarta', 'blakmvnta', 'gp', 'presiden']","['semua', 'orang', 'punya', 'masa', 'lalu', 'tapi', 'yang', 'penting', 'adalah', 'bagaimana', 'orang', 'tumbuh', 'dan', 'kembang', 'pak', 'ganjar', 'telah', 'bukti', 'komitmen', 'untuk', 'rakyat', 'jakarta', 'blakmvnta', 'gp', 'presiden']"
"['mahfud', 'md', 'bagai', 'pasang', 'ganjar', 'pranowo', 'beri', 'harap', 'baru', 'untuk', 'stabil', 'politik', 'dan', 'sosial', 'tyi', 'gp', 'presiden']","['mahfud', 'md', 'bagai', 'pasang', 'ganjar', 'pranowo', 'beri', 'harap', 'baru', 'untuk', 'stabil', 'politik', 'dan', 'sosial', 'tyi', 'gp', 'presiden']"
"['mesra', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'cermin', 'bahwa', 'orang', 'pimpin', 'harus', 'mampu', 'hadir', 'hangat', 'dalam', 'tiap', 'bijak', 'szhappire', 'gp', 'presiden']","['mesra', 'keluarga', 'ganjar', 'pranowo', 'adalah', 'cermin', 'bahwa', 'orang', 'pimpin', 'harus', 'mampu', 'hadir', 'hangat', 'dalam', 'tiap', 'bijak', 'szhappire', 'gp', 'presiden']"
"['dewasa', 'dan', 'bijaksana', 'pak', 'ganjar', 'dalam', 'kelola', 'keluarga', 'adalah', 'cermin', 'dari', 'pimpin', 'yang', 'solid', 'asup', 'gp', 'presiden']","['dewasa', 'dan', 'bijaksana', 'pak', 'ganjar', 'dalam', 'kelola', 'keluarga', 'adalah', 'cermin', 'dari', 'pimpin', 'yang', 'solid', 'asup', 'gp', 'presiden']"
"['moga', 'jatim', 'makin', 'maju', 'dengan', 'mas', 'ganjar', 'pranowo', 'bagai', 'presiden', 'dan', 'pak', 'mahfud', 'md', 'bagai', 'wakil', 'presiden', 'mereka', 'sudah', 'bukti', 'dalam', 'kelola', 'keluarga', 'dengan', 'baik', 'thisayuside', 'gp', 'presiden']","['moga', 'jatim', 'makin', 'maju', 'dengan', 'mas', 'ganjar', 'pranowo', 'bagai', 'presiden', 'dan', 'pak', 'mahfud', 'md', 'bagai', 'wakil', 'presiden', 'mereka', 'sudah', 'bukti', 'dalam', 'kelola', 'keluarga', 'dengan', 'baik', 'thisayuside', 'gp', 'presiden']"
"['jakarta', 'yakin', 'ganjar', 'pranowo', 'bisa', 'bawa', 'sentuh', 'agam', 'dan', 'adil', 'sama', 'mahfud', 'md', 'kita', 'lang', 'tuju', 'ubah', 'yang', 'ingin', 'blaahhyut', 'gp', 'presiden']","['jakarta', 'yakin', 'ganjar', 'pranowo', 'bisa', 'bawa', 'sentuh', 'agam', 'dan', 'adil', 'sama', 'mahfud', 'md', 'kita', 'lang', 'tuju', 'ubah', 'yang', 'ingin', 'blaahhyut', 'gp', 'presiden']"
"['moga', 'hangat', 'keluarga', 'pak', 'ganjar', 'jadi', 'inspirasi', 'bagi', 'kita', 'semua', 'sukses', 'untuk', 'juang', 'beliau', 'sama', 'pak', 'mahfud', 'md', 'trpikatsenyummu', 'gp', 'presiden']","['moga', 'hangat', 'keluarga', 'pak', 'ganjar', 'jadi', 'inspirasi', 'bagi', 'kita', 'semua', 'sukses', 'untuk', 'juang', 'beliau', 'sama', 'pak', 'mahfud', 'md', 'trpikatsenyummu', 'gp', 'presiden']"
